"pathway" "pval" "padj" "ES" "NES" "nMoreExtreme" "size" "leadingEdge"
"1389" "PID_NFKAPPAB_CANONICAL_PATHWAY" 0.0194312796208531 0.103530735583703 0.538138854764272 1.58899995876034 122 21 "TRAF6, CYLD, PRKCA, ATM, XPO1, IKBKB, NOD2, BIRC2, NFKB1, ERC1, CHUK"
"1390" "WP_PEPTIDE_GPCRS" 0.0194202898550725 0.103530735583703 0.439383403518969 1.5375097829438 133 45 "SSTR2, AVPR2, SSTR4, CCR2, AGTR1, C3AR1, NPY2R, SSTR1, CXCR3, EDNRB, CCR5, LHCGR, CCR9, CCR7, MC2R, GALR2, TACR1, GNRHR, ATP8A1"
"1391" "BIOCARTA_AMI_PATHWAY" 0.0194373401534527 0.103530735583703 -0.554137025603673 -1.66794284629521 75 16 "COL4A1, FGA, FGG, PLG, SERPINC1, COL4A2, F2, FGB, PLAT"
"1392" "MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_UP" 0.01953125 0.103956200610632 0.301812694540618 1.34617013586321 164 243 "SIGLEC15, ADARB1, WDFY2, DPP4, MEDAG, TCF12, FNBP1, HSPB2, KLF3, ZEB2, FYN, FCHSD2, RPS6KA5, ZC3H12C, ZSWIM6, ASAP1, ROCK2, SPTLC2, GPR137B, NTNG1, CDH11, NFATC4, LGALS8, KALRN, DAPK1, SLC12A6, ITGB2, FAS, DPYSL2, FLI1, SLC7A11, ETV6, AKAP13, TBL1XR1, ZDHHC21, GLCE, CDK14, FOXL2, RARRES2, JAK1, ADCY4, HOXD10, GSTM1, RAPH1, KCNE4, STEAP2, SYNE2, STEAP1, LRCH1, SLC17A7, KCNE3"
"1393" "PUJANA_BRCA1_PCC_NETWORK" 0.0196078431372549 0.104288951761609 -0.22142133138809 -1.31508576287759 0 1483 "HNRNPAB, HDGF, BUD31, ATP5PB, CBFA2T3, ACADM, PTBP1, ACLY, CALR, NGDN, RANBP1, BAG1, YY1, BCL7B, RUVBL2, SRM, CDKN2C, RNF126, SET, SNRNP40, PHB2, FARSA, H2AX, CPT1A, PDAP1, COX17, PCBP1, TRIM28, C1QBP, POP5, DLAT, MAZ, RNPS1, YBX1, ENO1, PSMD3, GPD2, SHMT2, TOMM40, PCCB, POLD2, COASY, UBE2S, IDH3B, EEF1G, EIF3B, CYCS, NHP2, PDHB, COX6C, RBM42, NUTF2, SLC7A5, HNRNPUL1, SNRPD1, PPP1R2, SDHB, TXNL4A, IRAK1, MAPK11, MCCC2, GAPDH, MRPL12, MYC, UBE2M, FOXK2, ATP5F1A, GNPAT, CDC123, LMNB2, SNRPD3, TIMM8A, NCBP2, EIF3F, PARP1, SLC7A1, HMGN1, IFRD2, PKN1, BOP1, KHSRP, SF3B4, GTF3A, GTF2H3, SH2B2, PDHA1, SNRPE, RTCA, TRAP1, GSS, ADSL, NDUFV2, COX5A, POLR2J, DLST, DPM1, MIEF1, PMPCA, LSM5, PRPF19, UQCRC2, YAF2, DDX19A, PYCR1, FCHO1, USP10, AP3S1, PTMA, ANP32B, IMP4, SNRPA, PFDN4, COX7B, NOP14, TARS1, UCK2, TFAP4, IMMT, SNRPB, MTX2, BCAS2, CLNS1A, NOP16, EIF4A3, RPLP2, ERAL1, PSMB4, PAX5, POLE3, SEL1L3, TIPRL, PPM1G, HSPH1, RPA3, PAFAH1B3, SRSF9, PSMD9, RPIA, KCNB1, TUBA1B, KXD1, VDAC1, LSM3, AFG3L2, HPS1, HSPA9, RGS6, MCM7, NDUFS1, PABPC4, SMNDC1, MED21, TP53, SSRP1, PGK1, PAK2, MYBL2, TFDP1, PTGES3, RRS1, PNO1, FBL, TRIM14, THOP1, PA2G4, PPIL6, CDV3, RPL36AL, MRPL33, TGFB1, SLC19A1, BNIP2, WFDC8, MEN1, OARD1, LSM4, TOR1A, CENPA, NOC2L, LDHB, GSR, TBC1D31, CYP1A1, PSMB7, UNG, NELFA, HK2, RPL31, NOLC1, AOC2, DOLPP1, SEM1, STK24, H3C11, HSPD1, KYAT1, TIMM44, DLD, EFNB1, ERH, HMGA1, GRB2, PRPF4, MGAT2, CDT1, NDUFB3, HNRNPD, RCC1, NUP210, AIFM1, CCT7, PSMC4, PPIA, TRAPPC6A, EIF1AX, CYB5B, SUPV3L1, UBE2L3, EIF4B, FH, AIMP2, STOML2, PMPCB, ITGB3BP, ORAI2, CPSF4, ZPR1, H2AZ1, SUMO1, HMGB3, RAB28, DDX27, HNF1A, LDHA, TMEM243, GALNS, CNOT9, UBTF, ACTL6A, TELO2, FOXM1, CCT3, DKC1, CDC45, AK2, GSPT1, ARPC3, PART1, TMEM183A, GNAT1, SLC1A4, VBP1, PFKFB3, MBD2, MRPL23, LSM1, POLR2G, RPS15A, NUP62, GALNT2, SNRPG, CCNE1, TAF6, CCND3, GARS1, CARM1, ETFA, ATP5MF, SLC1A5, SNRPC, MRPL58, ITPKC, RALY, BLMH, PRPSAP2, PRMT1, KIAA0930, ING3, PSMA4, CCT6A, UBE2G1, FEN1, RAN, NDUFS6, ARPC4, DPH2, PMS2P3, TRIAP1, AURKB, MEA1, AHSA1, B3GNTL1, HSPE1, CDX2, MNAT1, ENSA, CNIH1, EIF4H, CSNK1G2, TXNL1, POP4, NRL, DDX49, NCAPH, ATP5PF, KARS1, TAF4B, PSMA6, MCM2, UCHL3, LMNB1, HMGN2, SAC3D1, PARP3, COPS3, IMPA1, PRDX3, E2F4, PSMC2, RPL17, EIF2B5, GGH, RPL22, MCM5, SMARCA4, NCAPD2, DNA2, PCYT1A, MRPL3, VHL, ATP6V1H, ATP1B3, C1D, IDI1, STAT5A, DNMT1, RFC2, RFX5"
"1394" "REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS" 0.0196979645436638 0.104396114794342 0.579459197145504 1.5914933587903 119 16 "TRPC3, CREB1, GRIA2, SIN3A, FKBP5, GRIN2A, MET, MECP2"
"1395" "WP_GPCRS_OTHER" 0.0196528475111175 0.104396114794342 0.412451550750625 1.49541103252052 136 54 "GPR132, SSTR2, ADGRD1, PTGFR, GPR183, ADGRL2, GPR135, GPR61, GPR62, CHRM2, PROKR2, CXCR3, RXFP1, ALG6, ADGRL3, CCR5, GPR84, GPR18"
"1396" "SESTO_RESPONSE_TO_UV_C1" 0.019686474662778 0.104396114794342 -0.338246648155135 -1.45791695917298 53 71 "KRT18, RAB5IF, MAP2K3, SOD2, BNIP3, PPP2CA, CRYAB, C11orf58, TSG101, RNF4, FAM50A, GSPT1, GLUL, UBE2G1, EIF4H, ATP1B1, PSMA6, PSMC2"
"1397" "BIOCARTA_RANMS_PATHWAY" 0.0196984435797665 0.104396114794342 -0.646451027665251 -1.68477177228432 80 10 "RANBP1, RCC1, NUMA1, RAN, KPNA2"
"1398" "KEGG_MEDICUS_REFERENCE_TRAPPI_RAB1_SIGNALING_PATHWAY" 0.0196784257259419 0.104396114794342 -0.673988302986716 -1.69453858022153 81 9 "RAB1B, TRAPPC1, TRAPPC5, TRAPPC6A, TRAPPC6B"
"1399" "KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY" 0.0197688987888069 0.104691253355942 0.394902829096894 1.48806807647038 141 67 "NFAT5, SYK, LYN, PLCG2, VAV3, CARD11, NFATC4, PIK3CG, PIK3R1, PRKCB, PIK3AP1, CD79B, CD19, SOS1, BTK, BLNK, PIK3CD, IKBKB, INPP5D, NFATC2, NFKB1, CD72, PTPN6, RAC2, PIK3R3, PIK3R5, CHUK"
"1400" "RUTELLA_RESPONSE_TO_HGF_UP" 0.019782393669634 0.104691253355942 -0.226320789279054 -1.23407064007692 19 374 "NQO1, FTH1, ME1, DNPH1, DHCR7, GPD2, MRPL35, NDUFS2, FKBP4, ACAA2, MT1F, LXN, SOD2, ANXA5, EMG1, REPIN1, NECTIN2, PPIF, TEX2, TBC1D13, CCND1, SEPHS1, TNIP2, TSPAN3, CYP27B1, SCD, GRSF1, MTX2, TMEM97, SUN2, UFSP2, HSD11B1, CTSD, HSPB1, G6PC3, EMC7, PLOD3, EBI3, NR1H3, RARRES1, GSR, TMBIM6, HK2, SLC3A2, ILRUN, IFI6, FAH, BCAP31, SQSTM1, APOO, CD63, PINK1, YWHAQ, TBC1D16, MAOA, AKR1C1, MATK, ATP6V0E1, OAZ2, SMS, RAB13, SLC1A4, FSCN1, CTSL, EMC2, CYB5A, SLC1A2, PSMB5, CD9, DHCR24, ENSA, DCSTAMP, LAMP3, VDR, GGH, MCM5, MDH1, SLC36A1, ATP6V1H, ATP1B3, FBP1, RHOQ, SDC4, RBM47, PACSIN2, BHLHE41, OPTN, LAMP1, ACAT1, TMEM184C, GOT2, MMP9, SP140L, GNA12, SDC2, TGM2, GADD45G, ZNF706, APOC1, CREG1, CHST15, MPZL1, EMILIN1, TUBA1C, TCF3, DYNC1LI1, PLTP, CNPY2, CCL22, SGPL1"
"1401" "KEGG_MEDICUS_PATHOGEN_HCMV_US27_TO_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY" 0.0198002754820937 0.104711092824291 0.709407377425398 1.610858706752 114 8 "PRKCG, PTK2B, PRKCA, PRKCB, PTK2"
"1402" "WP_MICROTUBULE_CYTOSKELETON_REGULATION" 0.0198579504275982 0.104877114610712 0.435464478221135 1.5303849657511 136 46 "SPRED1, APC, TAOK1, ROCK1, TRIO, PRKCA, CLIP1, GNAQ, PHLDB2, DPYSL2, TIAM1, MAP1B, CLASP1"
"1403" "BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_UP" 0.0198599799971424 0.104877114610712 0.408892323942891 1.49594862915817 138 57 "KITLG, SLIT3, OMD, SEMA3C, ADAMTS5, VAV3, KAT6B, MAN1A1, TPK1, NT5E, GOLIM4, STK17B, PBX1, CALCRL, DMD, AUTS2, PCDH17, SLIT2, PLN, CLSTN2, PLSCR4"
"1404" "LANDIS_ERBB2_BREAST_TUMORS_65_UP" 0.019880174291939 0.104908451038714 -0.499446536636363 -1.62178792155037 72 21 "MYDGF, LXN, DAP, CMAS, SERP1, CD9, TPD52L1, CRADD"
"1405" "KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY" 0.0198942331906321 0.104908451038714 -0.58099096418385 -1.67673618183309 78 14 "AKT1S1, SLC7A5, RRAGA, DEPTOR, SLC3A2, RRAGC, TELO2"
"1406" "MOOTHA_GLYCOLYSIS" 0.0199109248100603 0.104921793682601 -0.526237365963618 -1.64060372432483 75 18 "TPI1, ENO1, ALDOA, PKM, GPI, PGK1, HK1, ALDOC, FBP1, PFKFB1"
"1407" "WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX" 0.0199600798403194 0.105106063636763 0.631517387985138 1.60895906289166 119 12 "FYN, LCK, CXCL8, CRP, ZAP70, CD247, HLA-DRB1, CD4, CD8A, NKRF"
"1408" "REACTOME_INNATE_IMMUNE_SYSTEM" 0.0200803212851406 0.105664133807959 -0.197515087388438 -1.14163855857961 4 847 "MUC5B, PSMC5, POLR2L, PRKACA, ACLY, ATP6V0E2, FTH1, PFKL, CYBA, LAMTOR2, PDAP1, PIK3R2, TUBB4B, DUSP4, DGAT1, TRIM21, PSMD3, NKIRAS2, ALDOA, ARL8A, PKM, TKFC, APRT, BRI3, PYGL, ATP6V0C, MAP2K3, RAB5B, IRAK1, PSMD8, MAPK11, UBE2M, CANT1, CDC34, VAPA, ECSIT, ACTG1, SYNGR1, MASP1, LRG1, POLR1D, PSMD6, GPI, DDX41, BRK1, ATP6V1F, POLR2E, IRF7, TRAPPC1, FGA, FGG, MAPKAPK2, GAA, PRKCSH, ATP6V1E1, HSPA1A, ACTR1B, S100A1, TNIP2, PSME3, NOS1, IMPDH1, PYGB, MPO, MAPK3, POLR2K, BST2, RNASE3, MAN2B1, MYO1C, RAB6A, PSMB4, SLC2A5, AAMP, VTN, CYB5R3, DPP7, CTSZ, PSMD2, PSMD9, RNASET2, CTSD, PPP2CA, RAB3A, TMEM179B, RAB5C, COLEC11, ACTR10, PTGES2, HSP90AB1, TP53, WIPF2, PAK2, PA2G4, ACAA1, FADD, C1orf35, CLEC10A, PSMB7, PDZD11, PSMD4, PELI2, RIPK2, UBC, SEM1, UBE2L6, ISG15, S100B, PIGR, HLA-B, LAMTOR3, A1BG, MAP2K7, PLD3, GRB2, PPP2CB, AP1M1, PSMC4, PPIA, JUN, CD63, RELA, TTR, B4GALT1, ELK1, CNPY3, ACTB, AHSG, UBA52, MAPK12, NOS3, PPIE, APEH, PECAM1, F2, PSMD12, TRIM4, TICAM1, ATP6V0E1, POLR3K, FTL, CAPN1, GALNS, GRN, SLC2A3, MLEC, KCMF1, HBB, PPP2R5D, ARPC3, C8G, CTSL, PIN1, SHC1, SVIP, RAP2C, PSAP, ALDOC, RNF135, ATP6V0D1, PSMA4, ARPC4, PSMB5, FGB, ART1, S100A11, TMC6, RAB3D, PRDX6, PPP2R1A, GSTP1, CAT, NHLRC3, CTSB, CPN1, RAC1, PPP3R1, PSMA6, CST3, VCP, SIGIRR, CASP1, CFI, PSMC2, CD36, GGH"
"1409" "RIGGINS_TAMOXIFEN_RESISTANCE_DN" 0.0203739213806328 0.107132990425201 0.308995746843475 1.36004671975631 169 211 "SIGLEC15, APBB2, MMP16, VPS13B, SLTM, RBMS1, DLG1, CASK, PLEKHA5, CLK1, RANBP2, RABGAP1L, FRYL, RBPJ, SHTN1, NBPF14, LRBA, SEMA3C, AKAP11, ARFGEF1, VAV3, APOD, LGALS8, RGS2, PIK3R1, MYOF, ARHGAP12, EFHD1, ATXN1, CTNND2, UGDH, SP3, ADAM10, EFR3A, PDS5A, GULP1, GTF2E1, UXS1, IL6ST, CLUAP1, ALCAM, SLC1A1, UGCG, UBA6, RAPGEF2"
"1410" "TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN" 0.0204215211415107 0.107307127757059 0.352053500896671 1.43368514252984 155 110 "PTX3, PELI1, DPP4, ITGA9, MGAM, SEPSECS-AS1, IL1R2, KIF21B, ARID2, TUT4, AMPD3, FOLR3, KANSL1, PLPP3, FRMD4A, SLC11A2, NEAT1, N4BP2L2, MAF, ASXL2, NCOR1, HS3ST1, FGFR1, NCF1, SCGB3A1, CEACAM6"
"1411" "WP_GENES_ASSOCIATED_WITH_THE_DEVELOPMENT_OF_RHEUMATOID_ARTHRITIS" 0.0204590818363273 0.107358918441129 0.630215704254575 1.60564267624079 122 12 "IL6ST, CIITA, STAT4, IRF5, PTPN22, HLA-DRB1, ITGAV, SLC22A4"
"1412" "HOLLEMAN_VINCRISTINE_RESISTANCE_B_ALL_DN" 0.020460358056266 0.107358918441129 -0.55125488837549 -1.65926766317321 79 16 "S100A13, RPLP2, LSM3, RPS15A, RPS11, SCNM1, PDLIM1, CDKN2D"
"1413" "REACTOME_INACTIVATION_OF_CDC42_AND_RAC1" 0.0204889807162534 0.107433020613391 0.708055178044502 1.60778825356065 118 8 "SRGAP2, SRGAP3, ARHGAP39, SRGAP1"
"1414" "KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP" 0.0205044084478163 0.107437879907971 0.25219312979557 1.21759745212748 199 858 "NFAT5, CHD2, SRGAP2, CACNA2D4, CDK17, SLC22A15, ATAD2B, SCAPER, ZNF451, RECK, PRRC2C, USP37, PTBP3, EPB41L3, STK3, LMBRD2, MEF2A, SYNJ1, KDM6A, PIH1D2, TCF12, BAZ2B, FLRT2, SSBP2, TAGAP, TCF4, WDFY3, PLEKHA5, NBPF9, CEP120, OGT, BATF3, NSD3, UTP15, FMNL2, IKZF5, KIF21B, CHD6, ZEB2, FYN, WDR43, TTBK2, PLEK, CYLD, KDM7A, LINC-PINT, SCAF4, LPP, PTK2B, ZBTB41, RBM39, RPS6KA5, SLC30A7, PLEKHA1, ARMC8, PRKCA, NR1D2, MBD6, OGA, ZSWIM6, TPR, HECA, PHF21A, CSGALNACT2, FAN1, ATR, CYBB, ARID4A, GGACT, MDM4, OSBPL7, MINDY2, GOLGB1, ARRDC3, ZMYM2, NUP160, MYO5A, WNK1, MIER3, LNPEP, GPR137B, UTP20, CLIP1, RGS2, SLC38A5, MR1, NINJ2-AS1, DENND1B, UTRN, RAB8B, USP9X, SLC12A6, WSB1, IL18RAP, GAS7, CPEB2, NBR1, SEC24A, GFPT1, MIR223, MAML3, FAS, UGGT1, ATXN1, TPK1, FAM118A, ALOX5AP, VPS39, WDR33, SLC7A11, AKAP13, CKMT2-AS1, NEAT1, ERAP1, ZNF222, SCYL2, PKD2, TUBA3E, AHSA2P, RALGAPA1P1, ARHGAP30, RFX3, SGTB, VPS8, JAK1, SPG11, CDK19, DNAJC1, IVNS1ABP, GSTM1, HIP1, MYO1G, NUDT13, RNF146, PTPRC, USP3, TMEM80, MOSMO, N4BP2L2, PSTPIP1, CPEB4, HDAC9, ANKMY1, MED17, PHACTR2, RAPGEF2, USP7, ADGRA3, NBR2, CXCL8, KCNE3, CTSS, PUM3, RPL10L, FSD1L, PLEKHH1, MFSD8, BMP2K, PTER, GABPB1-IT1, CBLB, DNAJC10, SEC24D, NAA15, IFT57, GOLGA6L9, CDC42BPA, AP1S2, TBL1X, ZNF211, LACC1, FLOT1, TRAF3IP2-AS1, MBNL2, PLPP5, SECISBP2L, FILIP1L, ABCC5, DDX46, ARAP2, TALAM1, ZCCHC8, MYO1B, GPATCH2L, GPR84, MFSD6, ARHGAP9, NEK1, PCBP1-AS1, TNFRSF10D, KLHL24, NIBAN1, PCK2, AAK1, ESF1, RAB11FIP1, DDX31, DUSP5, RPL5, PLEKHA8, ETS1, UMPS, CCDC50, METTL21A, ERN1, STK4, ZNF230, ZNF518A, AZI2, ITM2B, TSC22D3, TUG1, KIZ, TNRC6B, SCAMP1, C1orf74, ZNF438, PKD1, AGPS, STX16, SEH1L, RSRP1, STK39, CCDC92, AKTIP, LPIN2, PCID2, TMEM154, UGGT2, PLAGL2, ETV5, CHFR, PIK3CA, NUMB, NPIPB3, KLF4, ITGAV, KRBOX4, ZNF33B, TFAP2E, PIGL, KAT2B, ZNF789, B3GLCT, TGIF1, RNF2, ITM2A, PAG1, VAMP4, MXD1, KSR1, CUL4B, HBP1, RAB2B, CREBL2"
"1415" "REACTOME_METABOLISM_OF_STEROID_HORMONES" 0.0205327413984462 0.107510304608543 -0.481023128219397 -1.64157307434644 73 25 "TSPO, FDX2, FDXR, STARD3NL, HSD11B1, CYP19A1, SRD5A3"
"1416" "REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA" 0.0205594876980115 0.107574325109157 -0.352381322414189 -1.46942550422406 60 60 "POLR2L, TRIM21, NKIRAS2, POLR1D, DDX41, POLR2E, IRF7, POLR2K, UBC, RELA, UBA52, TICAM1, POLR3K"
"1417" "BONOME_OVARIAN_CANCER_SURVIVAL_SUBOPTIMAL_DEBULKING" 0.0206575816569327 0.107707264247864 0.269671630770884 1.26736631654845 190 472 "ANG, SCAPER, RECK, PNISR, LPAR1, RUNX1T1, EPB41L3, VPS13C, APC, SETD2, C7, SRSF11, AVPR2, GLS, THSD7A, HERC1, EFEMP1, DENND4A, FAT4, SESN1, RANBP2, REV3L, MAPK8IP3, PDGFRA, MERTK, SYK, RB1CC1, TMEM47, DCN, EPS8, PAOX, HNRNPH1, DTNB, TAX1BP1, DNASE1L2, ABCG2, ARMC8, MAP4K2, FNDC3A, CSGALNACT2, AKAP10, SEMA3C, ECM2, RASA1, FEZ1, MINDY2, ARHGEF1, ABCA8, GMIP, ELL, WAS, WBP4, PHF14, PJA2, TNPO1, CSF1, HDAC4, DKK2, ATP8B4, PIK3R1, MYOF, AGTR1, IRAK3, PLPP3, GTF3C2, DST, MAN2A1, LIMCH1, TIAM1, SEPTIN7, FRMD4A, RAD17, FBXO38, FAM106A, GPRASP1, CDK14, RARRES2, CDC40, CDK19, JRKL, NT5E, SPARCL1, KCNK12, GULP1, IKBKB, IL6ST, RNASEH2B, PDS5B, PRKD3, SNX2, MAST3, PHACTR2, TMEM168, NBR2, ZFYVE16, PAM, ADAMTSL3"
"1418" "WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING" 0.0206293706293706 0.107707264247864 -0.343489565589781 -1.45360598440782 58 65 "SCARB1, PRKACA, ACLY, YY1, FASN, SREBF1, GSK3A, PRKAB1, SCD, SEC13, AMFR, AKT1, PPARGC1B, LPIN1, NFYA, INSIG2, MVD, MDH1, IDI1"
"1419" "CAFFAREL_RESPONSE_TO_THC_DN" 0.0206155632984901 0.107707264247864 -0.447579586364996 -1.60439253990447 70 31 "CALM3, DHCR7, UBAC1, PPIF, HSPH1, PABPC4, GIPC1, TMEM109, UHRF1, EBP"
"1420" "HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN" 0.0206047631790206 0.107707264247864 -0.501632549530341 -1.61004346746801 76 20 "INTS1, RPLP2, RPS2, RPL31, RPS15A, SCNM1, LSM7, RPL23A"
"1421" "LIU_IL13_MEMORY_MODEL_UP" 0.0206497104004029 0.107707264247864 -0.578839787830485 -1.67052790072797 81 14 "MUC5B, MAP2K2, UNC119"
"1422" "KEGG_RNA_POLYMERASE" 0.0207313561762165 0.108015193076528 -0.457572190359781 -1.60550164256824 71 28 "POLR2L, POLR1D, POLR2E, POLR2J, POLR2C, POLR2K, POLR2I, POLR3K, POLR2G"
"1423" "MARCHINI_TRABECTEDIN_RESISTANCE_UP" 0.0207457983193277 0.108015193076528 -0.542118238126026 -1.65288380974359 78 17 "ATP6V0C, CRIP2, IFI6, YWHAQ, AKR1C1, VBP1, GLUL"
"1424" "BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP" 0.0209637898175878 0.109073538454008 -0.483598432629614 -1.6130191301257 76 23 "SCARB1, DHCR7, STUB1, FKBP4, NRGN, RPIA, FAAP20, UBE2L3"
"1425" "KANNAN_TP53_TARGETS_UP" 0.0209904886848147 0.109135810993538 -0.369307270052239 -1.49121589580114 63 52 "GDF15, PRKAB1, LSR, MAN2B1, IGFBP6, TAX1BP3, SLC3A2, ACTA2, LCAT, BTG2, NDN, ATF3, BAK1, ZP3, H2AC6, PLK3, DDB2, APOC1, PMAIP1, APLP1, PDLIM4, TST, ABCA3, NEFL, NINJ1, GADD45A, BCL6"
"1426" "KEGG_MEDICUS_REFERENCE_NODAL_SIGNALING_PATHWAY" 0.0210055096418733 0.10913732183495 0.707638799865118 1.60684277930015 121 8 "ACVR2B, SMAD2, NODAL, ACVR1B, ACVR2A"
"1427" "DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER" 0.021056813667064 0.109327212655415 0.359026483907382 1.44180133739356 158 99 "COG5, NUP153, NIPBL, BRWD1, NSD3, CHD7, RB1CC1, PPP1R12A, PAN3, COG3, ARMC8, RASA1, PHC3, PPP4R2, KRIT1, NEK3, MAP3K1, VPS8, DCAF13, ATP11B, FAM91A1, SENP2, DNAJC2, BRMS1L, MYNN"
"1428" "BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP" 0.0210772833723653 0.109356857497097 0.385668007239896 1.46890281974371 152 71 "ZMAT1, PTX3, FYN, IL1B, ECM2, ULBP1, AMPD3, ABCA1, DNAH17, TM6SF1, OLR1, RBMS3, KCNQ3, EXPH5, TRIM36, CXCL8, MAP2, PARP8, IL1A, GBP4, ROCK1P1, RUNX2, TSC22D3, ANK2"
"1429" "KEGG_MEDICUS_REFERENCE_ACTIVIN_SIGNALING_PATHWAY" 0.0211776859504132 0.109800892376915 0.706525774927981 1.60431542200465 122 8 "ACVR2B, SMAD2, ACVR1B, INHBA, ACVR2A"
"1430" "KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA" 0.0212213740458015 0.109879792417465 0.487970262233987 1.56468384654644 138 30 "NXF1, RANBP2, NUP58, NUP160, NUP93, NDC1, NCBP1, SRSF7, NUP37, SRSF3, NUP85"
"1431" "REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS" 0.0212225648467259 0.109879792417465 0.838376761191759 1.53956022899253 116 4 "RASGRP1"
"1432" "RIGGINS_TAMOXIFEN_RESISTANCE_UP" 0.0214693056021469 0.111079668440158 -0.352329216545817 -1.46214067295548 63 59 "BAG1, FASN, PTP4A1, GATA4, GP2, GPC4, ADCY1, MGST3, CTSD, PTGES, ASB13, LRRC15, FGFR4, AMBP, H1-2, H2AC8, ARMCX6"
"1433" "PID_FAK_PATHWAY" 0.0214854866249289 0.111085813261757 0.403480605194847 1.48037326004574 150 58 "WASL, BRAF, MAPK8IP3, FYN, ARHGAP26, ASAP1, RASA1, ROCK2, ELMO1, GIT2, PIK3R1, DOCK1, ARHGEF28, NCK1, SOS1, KLF8, PTK2, PAK1, ETS1, PLCG1, TLN1, PIK3CA, PTPN21, ITGAV, MAPK9"
"1434" "FU_INTERACT_WITH_ALKBH8" 0.021657013346764 0.111894568958281 -0.590043664682339 -1.65711584867517 85 13 "ECSIT, CCT7, CCT3, CCT6A, TRMT112, CCT8, DBI, CCT5"
"1435" "KEGG_MEDICUS_REFERENCE_BCR_PLCG_ITPR_SIGNALING_PATHWAY" 0.0216942148760331 0.111948459332406 0.705004796130399 1.60086171963724 125 8 "SYK, LYN, PLCG2, BTK, BLNK"
"1436" "WP_MITOCHONDRIAL_BETAOXIDATION" 0.0216976633285646 0.111948459332406 -0.698556425757529 -1.68514725840715 90 8 "DECR1, ACAA2, ECHS1, ACADL, HSD17B10"
"1437" "JIANG_HYPOXIA_VIA_VHL" 0.0217276099629041 0.11202495630839 -0.507452583108683 -1.60665689764688 81 19 "TRAPPC2L, LSM3, PECR, DGCR6L, SLC3A2, PPP2R5D"
"1438" "REACTOME_RHOV_GTPASE_CYCLE" 0.0217975515079128 0.112307412463231 0.460190941997356 1.53357057035816 145 36 "PEAK1, WASL, MYO9A, CLTC, GIT2, PIK3R1, USP9X, ARHGAP12, DST, NCK1, IQGAP1"
"1439" "WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY" 0.0218192122414282 0.112340891936582 -0.463063832167438 -1.6075061855504 76 27 "PCYT2, CDIPT, CRLS1, CHPT1, PTPMT1, GNPAT"
"1440" "MCCLUNG_COCAIN_REWARD_4WK" 0.0218732473359506 0.112540895494485 0.395113622477511 1.47552195214185 155 64 "SWAP70, CLK1, IL1R2, TRAF6, WNK1, PER1, P4HA1, UGDH, FNDC1, NFATC2, DCLRE1A, PBX1, SIRT1, COL10A1, ZAP70, CORO2B, UNC119B, ANKHD1, PAPOLA, TUG1, KIN, KLF4, FOS"
"1441" "DAZARD_RESPONSE_TO_UV_SCC_DN" 0.0219292520558674 0.112672557893149 0.34790732809094 1.42129751463766 167 112 "NUP153, KAT6A, BAZ2B, PHF3, NAV3, RBPJ, CHD8, MARK3, ADNP, SEPTIN8, KLF7, YTHDF3, DDX3Y, BRD1, PMM2, EXT1, WSB1, SLK, RYBP, CHD1, JARID2, CNOT2, MTF2, PCDHGB7, CNOT4, RAPGEF2, MFAP1, ATP13A3, FOXJ3, SHOC2, MORC3, HMGCR, PATZ1, IST1, BRD8, TLK1, TNFAIP8, MAST4, USP32P2, HEG1, DYRK1A, ASAP2, TGIF1, ARL4C, TNFAIP3, BAIAP2, TIPARP, POGZ, KIF2A, TENT4A, FZD2"
"1442" "FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN" 0.0219142765066065 0.112672557893149 -0.377942358516445 -1.47879977208849 67 46 "YY1, PPP1R2, XBP1, LDOC1, PSMD8, MRPL40, GTF3A, TMEM147, DDX19A, SLC35D2, ZHX2, DCTN3, YWHAQ, EID1"
