"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"81","NM_001001984",437.19614488184,-2.73304905873538,0.252637509164071,-10.8180652500039,2.82681697001767e-27,8.12949439640252e-26
"82","NM_001001985",235.596371623055,-2.32226422997636,1.09709454239714,-2.11674029924736,0.0342818946284657,0.106194075236603
"85","NM_001002004",1641.64929853544,0.904371663843124,0.295436026843848,3.061142114266,0.00220494411886268,0.0110524045308131
"88","NM_001002011",97.1720808461827,-10.4984759425376,0.914635121817246,-11.4783214553129,1.69539954502339e-30,5.78224960405717e-29
"89","NM_001002012",3.59292583411756,5.0552396634162,2.62861045906702,1.92316044622696,0.0544599029922926,0.148411086648497
"91","NM_001002239",95.5450993624603,-5.29667672890791,1.21231885846246,-4.36904589245235,1.24790542776886e-05,9.47375183251372e-05
"94","NM_001002267",49.4333992284352,-0.144927903347708,0.598034661856312,-0.242340306660234,0.808516484190058,0.91900416825526
"95","NM_001002268",35.7359986324069,-9.05530382458091,1.18583928090457,-7.63619823562721,2.23729762670945e-14,3.30457867083287e-13
"97","NM_001002764",440.697645246753,-0.419212637749712,0.335524697602136,-1.2494240833705,0.21151000435783,0.405513672196778
"98","NM_001002787",10.2231056364289,-0.83090307686449,1.72883507105724,-0.480614426890569,0.6307905599876,0.817954820526527
"103","NM_001002895",44.0957611493624,-9.35748720578702,1.0141090503788,-9.22729878240585,2.77542587054575e-20,5.5402398186453e-19
"105","NM_001002897",34.9621198727295,-2.99010695293023,1.19801665672239,-2.49588095136404,0.0125644761306486,0.0485856897948848
"106","NM_001002898",5.53923980199649,-3.82849011081553,2.31136873661161,-1.65637358080215,0.0976461878679104,0.227056961048303
"108","NM_001002927",9.5637162869296,1.05571925764394,1.39641273530961,0.756022364268874,0.449635787098927,0.674031603984631
"109","NM_001002929",97.0821041498072,-0.75280777142134,0.452327349300494,-1.66429859389561,0.096052773277093,0.224139650071044
"112","NM_001003666",7.43166268426313,1.32240246575376,1.57378352580066,0.840269607652039,0.400757237965507,0.62801143155722
"117","NM_001003672",3.3097810450134,0.0712346549258505,2.43143040262472,0.0292974270819979,0.976627378914126,0.991306366662705
"121","NM_001003817",34.9329598738815,-5.95080857789081,1.062195910993,-5.60236441912834,2.11447417212109e-08,2.09197320789881e-07
"124","NM_001003893",78.5847022304354,-0.301086508383241,0.644584264830173,-0.467101858998323,0.640427004222703,0.822514538302486
"129","NM_001003910",10.3121342824401,0.862189061009142,1.60553024673478,0.537012032481235,0.591259302631978,0.790091924977995
"136","NM_001003918",326.755711618181,11.5617963923813,1.05658902184798,10.942567217062,7.21280779606208e-28,2.13304254953696e-26
"138","NM_001003920",52.9220331620203,0.844193582743194,0.67045154580893,1.25914182467077,0.207979109804344,0.400440912976478
"142","NM_001003947",2.4347723174818,-2.66648873242343,2.95606023515383,-0.902041406569874,0.367034872462667,0.593181492892992
"143","NM_001003948",661.23831703675,1.86621619962704,0.34754382366295,5.3697291465519,7.8854983630027e-08,7.40233435542176e-07
"148","NM_001003953",2.76255136058612,0.96316393071768,2.06154880658644,0.467204039817281,0.640353903614515,0.822498475365578
"149","NM_001003955",69.0165667469196,-2.12956838222759,0.562325547419724,-3.78707386139451,0.000152431799141163,0.000990952701888001
"155","NM_001004025",11.3379982143027,1.00928731501495,1.73842396105502,0.5805760491258,0.56152621828226,0.767048091673885
"157","NM_001004062",238.424444977781,0.378749963985766,0.382384449081385,0.990495206841307,0.321932130806902,0.541701592112667
"159","NM_001004139",56.4378421837827,1.08778630396279,0.50788779418506,2.14178469421226,0.0322108116405236,0.101539609198437
"160","NM_001004140",19.7142146154397,2.74701272270393,1.13400662589,2.42239565447688,0.0154185530643934,0.057136620064449
"162","NM_001004142",2.60018547354415,-1.44112820413262,2.15213840457645,-0.669626173236867,0.503096124976491,0.718301574049656
"163","NM_001004143",682.229104645007,0.504618924510072,0.254317831894273,1.98420582918408,0.0472328989916268,0.133989419208431
"168","NM_001004149",86.8860552191094,0.18961270349911,0.486079285183894,0.390085957741185,0.696472986080352,0.857965724027107
"173","NM_001004154",15.2122793247887,1.01916779106878,1.48681138539414,0.6854721460171,0.493046031446414,0.711439386297438
"175","NM_001004157",37.6340044870462,-9.12927646438254,1.07668705395717,-8.47904359101335,2.27052605551703e-17,3.94623824296904e-16
"176","NM_001004158",3.66707675169344,5.08407046614716,2.57939676481893,1.97103079894111,0.0487203530795423,0.137004849176192
"180","NM_001004174",6.34620544224812,0.803933383487763,1.81612064042366,0.442665187319397,0.658007926392082,0.834201885948083
"181","NM_001004176",250.226893105584,0.712690643542735,0.377337757877176,1.88873397550297,0.0589274836492987,0.15708595111068
"183","NM_001004178",40.5544009679585,-0.105334112877303,0.608251382259907,-0.173175295526568,0.862513641554353,0.946923339571238
"184","NM_001004180",30.9221719235569,-1.63122551226362,0.812604324438186,-2.00740441960041,0.0447066186203254,0.12880215235966
"187","NM_001004185",121.329980996258,-3.00322905228566,0.450950819787415,-6.65977069007531,2.74255146334641e-11,3.38123465608212e-10
"189","NM_001004190",75.5837374159183,0.208482668612254,0.44617010051959,0.46727171625679,0.64030548951246,0.822498475365578
"190","NM_001004191",269.15334701714,-0.689019090582667,0.536135347563022,-1.28515885720755,0.19873677754791,0.386953360090309
"191","NM_001004192",3.32215210400508,-0.675334522993424,2.63622194783461,-0.256175138647997,0.797815604728353,0.913568255027249
"199","NM_001004363",214.799877466397,-0.696006970528874,0.429665092006114,-1.61988251658799,0.105257516174528,0.240330618091344
"202","NM_001004366",9.11007170235428,0.233626118919993,1.47497205868677,0.158393589589758,0.874146664783087,0.950241597482632
"203","NM_001004367",28.0551979860455,1.56979061937135,1.83098015121555,0.857349883519599,0.391251547675701,0.619196514882822
"208","NM_001004721",137.360411068833,-0.626311406329539,0.364151027636076,-1.71992211691754,0.0854465996470839,0.205684011989629
"218","NM_001005341",397.190299838789,0.272294910840229,0.331259639042862,0.82199845301708,0.411077777351645,0.638075443084189
"219","NM_001005342",35.4926973318243,1.55031491040665,0.949029148741635,1.63357986681683,0.102347098121424,0.235308182571175
"225","NM_001005419",276.890870766439,0.334795368803805,0.295787073748648,1.13187964761538,0.257685036296349,0.464949711908367
"227","NM_001005421",43.4355824593696,-2.81130943729245,0.773007660547043,-3.63684550720098,0.000275997354451909,0.00172010472421038
"232","NM_001005426",5.56600868435514,-1.00099634980592,1.7183823869504,-0.582522468460806,0.560214811790811,0.765896461253739
"238","NM_001005506",32.6514071063689,0.861624385728303,0.684078127435987,1.25954090793369,0.207835024086264,0.400277045537308
"240","NM_001005508",525.997312078403,0.214793787708815,0.525196791689718,0.408977722460486,0.682556009902107,0.849777668479799
"241","NM_001005509",355.348489296056,1.11062637220833,0.312089238134135,3.55868205788943,0.000372720392535374,0.00225962778395496
"242","NM_001005510",426.968371914595,-10.0706228279336,1.58657627871711,-6.34739278723908,2.18994492231917e-10,2.51704592511096e-09
"254","NM_001005767",68.4924753819961,-7.74950777242484,0.839096259305205,-9.23554084109687,2.5698442451237e-20,5.16021683185046e-19
"256","NM_001005787",3.35567188403398,4.95908269907907,2.45248530669984,2.0220641834353,0.0431697215811632,0.125586326777263
"263","NM_001005860",3.11382170234813,4.84823100981365,2.38744249293409,2.03072158770841,0.0422832451810371,0.123723382213278
"264","NM_001005863",13.2633962571181,-7.62482722878166,1.41930518652084,-5.37222529812105,7.77708529525018e-08,7.31574191252432e-07
"265","NM_001005864",2.46959845670797,4.50891315609742,2.72285997298666,1.65594749668734,0.0977324518000477,0.227122119625723
"266","NM_001005865",22.0231745336789,-8.35567432228421,1.32618577152138,-6.30053081680911,2.96628026435147e-10,3.36657928999222e-09
"269","NM_001005916",84.0905203616171,-0.626518274994474,0.514551594340822,-1.21760049309941,0.22337582696303,0.421593920355418
"281","NM_001007268",12.5704778206867,6.86250407487741,3.17019788953576,2.16469265137336,0.030411230226509,0.097107042835717
"289","NM_001007568",92.843333471792,0.189504365831,0.3950321378088,0.479718857514126,0.631427317116972,0.817976394824939
"291","NM_001007570",310.494075059538,-3.08234361013935,0.483920482690332,-6.36952499510501,1.89614518576803e-10,2.19422632153583e-09
"294","NM_001007573",4.61362231204083,-1.21977921656406,1.95699724714918,-0.623291227589076,0.533093161457142,0.743734919649908
"295","NM_001007575",39.2831019701098,0.258899541424353,0.963402660272453,0.268734509567511,0.788133993524691,0.908546142514153
"297","NM_001007577",35.0300836366936,0.970187056344102,0.826288351349485,1.17415071235072,0.240334663899602,0.442406119849905
"298","NM_001007578",11.1042453275147,0.601624641724946,1.41195081791538,0.426094616109357,0.67003890313591,0.841772692509455
"300","NM_001007580",3.02063716244172,4.80796711342892,2.6695078296634,1.80106874383476,0.0716920454842886,0.181523563776111
"301","NM_001007581",36.1653149761748,1.64891701914238,0.93860821216199,1.75676815712518,0.0789573347667076,0.194787156510154
"305","NM_001007589",388.123245397681,-0.155208801447276,0.294519219433072,-0.526990400646999,0.598200254625132,0.794362185118523
"313","NM_001008420",2.99227526697726,-1.19593659371199,2.66999910196187,-0.447916477886916,0.654213475787428,0.831694901424237
"314","NM_001008421",134.966415956016,0.369470403483734,0.416583039122102,0.886906976007347,0.375128985547598,0.601677992416766
"315","NM_001008422",397.367156858461,-12.5296142554688,0.855766014704239,-14.6414020189843,1.52882837160213e-48,2.20769322511992e-46
"317","NM_001008424",8.71007646611725,-7.0169658477526,1.87101905545195,-3.75034440579635,0.000176591855182583,0.00113604637073383
"320","NM_001008427",63.4114168897617,0.95534611629056,0.760369428392275,1.25642362859136,0.208962419248214,0.40168849579783
"324","NM_001008498",45.7664967848483,-2.02289107915893,0.838386264352358,-2.41283900413324,0.0158288096861296,0.0582909014323178
"326","NM_001008501",96.10497579145,1.44292864319526,0.464916110815745,3.10363226747185,0.00191160766797609,0.00974761926563015
"329","NM_001008533",15.7782277860152,-1.44210366165748,1.25721972512213,-1.14705777585329,0.251357743294425,0.45767002112388
"330","NM_001008542",11.2170522722137,-0.504376619079225,1.42317869282698,-0.354401468783473,0.723038033975791,0.871936591434558
"334","NM_001008547",4.90649988295991,0.456387448637032,2.27917148401082,0.200242698646744,0.841290774664977,0.937406838428154
"336","NM_001008549",126.52045242892,0.693188164882086,0.407215401993823,1.70226411252637,0.0887058690363293,0.211615723426913
"337","NM_001008550",726.396138185446,0.508695771354016,0.252184445511848,2.01715760193512,0.0436790690343899,0.126660902173213
"347","NM_001009545",2.56725288371498,-0.416591794993881,2.73045344636336,-0.152572385201708,0.878735503410618,0.951911199186289
"348","NM_001009546",2.94345526165568,4.77137425742748,2.42006363491332,1.9715904113399,0.0486563826887062,0.136989786722995
"351","NM_001009549",4.50536249674977,-1.05268854076376,1.90583995065305,-0.552348868751042,0.580709355046327,0.782231694492294
"352","NM_001009550",38.334955912826,-2.41857296148809,1.027422469227,-2.35401992260082,0.0185716156929076,0.0666026714439966
"353","NM_001009573",71.8995826992558,0.87355645209254,0.666781501587968,1.31010900874144,0.190158961272419,0.374578107721929
"355","NM_001009575",21.9377635304157,-8.35079913515665,1.19977316457723,-6.9603149842906,3.39512774126461e-12,4.47431688931318e-11
"356","NM_001009818",101.302609587052,-10.5578490167395,0.898514373392919,-11.7503395932015,7.03356161849053e-32,2.59439036438561e-30
"357","NM_001009819",3.39451664022031,4.20784369487196,2.68482288568163,1.56727049568622,0.117051478716892,0.259405187282137
"358","NM_001009927",71.2153308631532,-2.80905061059953,1.19084591203507,-2.3588699278474,0.0183306795737789,0.0659651761756296
"363","NM_001009947",223.466772577501,-1.041113984416,0.398415790390266,-2.61313434238182,0.00897160289652756,0.0368028219152206
"367","NM_001009951",31.7544473535914,0.120315894078666,0.753774562602343,0.159617875221586,0.873182097132758,0.950113665997264
"372","NM_001010825",125.828674569179,0.225017783857532,0.366074309364975,0.614677889436898,0.538767464524854,0.74823302265811
"379","NM_001010833",170.670138240629,-3.2619498813705,0.498131717668587,-6.54836816382112,5.81691750041496e-11,6.99989699916956e-10
"380","NM_001010834",22.4352377644098,-1.22848976594246,1.14550656916478,-1.07244235782793,0.283521391245992,0.496713261020987
"382","NM_001010836",105.722676380021,-0.150040275877088,0.467616791450991,-0.320861608522485,0.748315268804446,0.887173315195079
"390","NM_001010973",13.6737569404915,0.337745113770343,1.27376518220487,0.26515492689611,0.790890115558784,0.909672535544596
"538","NM_001011873",7.31962656712316,0.714896364772782,2.01467288976058,0.354844882465132,0.722705802150297,0.871882702952418
"539","NM_001011874",12.374732366824,0.147287992638827,1.41785485321183,0.103880867851303,0.917263890195945,0.968064389561971
"547","NM_001012273",2.80826313888484,4.6997048215384,2.43788354792412,1.92778068728518,0.0538824108917677,0.147391404728624
"548","NM_001012305",2.75301431285754,0.119673417888084,2.10340839034469,0.0568949988206869,0.954628838224553,0.983192395244608
"552","NM_001012309",259.615805467764,0.46878249891631,0.357642827263543,1.31075604815882,0.189940196037093,0.37425580214944
"553","NM_001012310",153.767223449654,-0.580902825565829,1.32188426266361,-0.43945059486169,0.660335072931305,0.835669241093561
"556","NM_001012323",4.37082568451605,-2.40140688828523,2.28084694582619,-1.05285753289131,0.292406291966081,0.508015231940047
"557","NM_001012324",341.189194103849,1.0316482052741,0.380547700555333,2.71095634993621,0.00670894575068687,0.0287641281174427
"565","NM_001012400",88.1485616404385,-0.651133879180316,0.428153569085279,-1.52079516835845,0.128311247298758,0.278404231271314
"566","NM_001012401",132.921144456857,-1.36207669791618,1.55287224526393,-0.877133777147703,0.38041398026795,0.607784765555221
"573","NM_001012477",58.5307059939184,-9.76576069089651,0.993891673864034,-9.82577975819977,8.71965791865108e-23,1.94033830471754e-21
"576","NM_001012520",6.87177352924337,-0.215899442887786,1.99853064109968,-0.108029088195009,0.9139726181862,0.967048430841023
"587","NM_001012765",613.528064307024,-0.0736933734654182,0.712474856324809,-0.103432946175187,0.917619365098421,0.968064389561971
"591","NM_001013022",10.7850781582475,0.558799191716327,1.21832042995708,0.458663564999902,0.646475782227277,0.826121140199307
"593","NM_001013024",302.388308620307,-1.26203289429142,1.87049190978466,-0.674706416900092,0.499862306857294,0.716259997179447
"594","NM_001013025",13.7197422736975,6.98785784248,1.44552222117201,4.83414072791931,1.33721967913839e-06,1.12532051609576e-05
"595","NM_001013026",101.880262810663,0.748978595802683,0.372603590456133,2.01012178891191,0.0444183004861423,0.128317942721595
"596","NM_001013028",216.154377910393,0.666491072215923,0.354041782816378,1.88252094686122,0.0597653185428003,0.158696094268382
"600","NM_001013365",8.61329002916901,0.743930778077671,1.59750252374262,0.465683632433201,0.641441969780222,0.823145670654808
"601","NM_001013366",39.4270959341989,-9.19596504490893,1.05564596241862,-8.71122078072439,3.0061949844269e-18,5.52928058517761e-17
"603","NM_001013368",3.3750466660237,4.9680874336492,2.39073225374892,2.07806098983218,0.0377037420745836,0.113832427695818
"605","NM_001013370",125.475344564014,0.662362705785337,0.537995400694128,1.23116797082419,0.218260047953467,0.414796000498073
"606","NM_001013371",416.300486461081,-1.71778825527007,0.436102470523726,-3.93895556979335,8.18370819177977e-05,0.000555984259235328
"607","NM_001013372",36.6117948701012,1.68379872256254,0.855876093419904,1.9673393561379,0.0491441006861864,0.137754278596018
"608","NM_001013373",2.58185638153993,-0.270670741064547,2.72309761095894,-0.0993981045612353,0.920822187653564,0.969573405439792
"610","NM_001013375",85.5390169295477,-2.16677340929073,0.378028247959629,-5.73177645053163,9.93842029505912e-09,1.00674714242636e-07
"611","NM_001013376",65.6567136773737,0.230286856505818,0.577726593685566,0.398608717380862,0.690181537331619,0.85354629990337
"612","NM_001013377",15.1816023815923,0.479743689387123,1.38859910787288,0.345487539684521,0.729727876163728,0.87605466369799
"614","NM_001013379",41.3559871485293,2.02153353111682,0.912562755956149,2.2152268629446,0.0267444969352754,0.0880926477552604
"615","NM_001013380",272.527440978984,-3.684837689782,0.346545258412426,-10.6330633599282,2.09128218173335e-26,5.67741286696971e-25
"616","NM_001013381",158.426511063377,0.784555179648049,0.405110778432825,1.9366435587893,0.0527889294833129,0.145081378579974
"618","NM_001013384",16.3931399952021,1.41865912035927,1.48017149042418,0.958442403152026,0.337839721869269,0.560341671388663
"622","NM_001013389",119.006288884062,-0.458347453488385,0.49512522854435,-0.925720256339814,0.354591378109212,0.578234426532249
"626","NM_001013405",91.2985231260713,-1.43079063117485,0.420694251751269,-3.40102253648284,0.0006713429291187,0.00383858842453969
"627","NM_001013411",4.5466290714941,5.39096602460587,1.95513000541303,2.75734401788132,0.00582730080578523,0.0255775773339028
"632","NM_001013577",77.2672718989592,-0.431130274465118,0.498597455854891,-0.864686069699064,0.387211117348923,0.614521654027158
"634","NM_001013581",7.54829903067385,-0.522148675799733,1.63528813226051,-0.319300718631127,0.749498487794941,0.887859957031258
"635","NM_001013607",5.76495940617319,-1.17675966552031,2.25168037410272,-0.522613990446687,0.601242902647502,0.796454685326163
"636","NM_001013608",178.69924552696,0.660131744280897,0.41981674194694,1.57242834389947,0.115851245182559,0.257586372171672
"637","NM_001013609",5.47833743024907,-0.0315609105599018,2.26692565917569,-0.0139223403432551,0.988891938439851,0.995787772431939
"638","NM_001013616",22.5193397581505,1.8869873459591,1.18850416884591,1.58769939174169,0.112354330662382,0.251583253779475
"639","NM_001013741",6.35370017887033,-0.340787223467625,1.90765780554522,-0.178641694792964,0.85821905335497,0.944766731028358
"641","NM_001013749",2.84230225918035,-0.493750371007131,2.45571353614466,-0.201061876208205,0.840650191591818,0.937093348170102
"642","NM_001013750",3.22590665176202,1.4301349441145,2.44279271377828,0.585450798198307,0.558244640629318,0.764478196979101
"644","NM_001013753",89.3607667051637,0.467370112664369,0.468635201859919,0.997300481930232,0.318618679884088,0.537725968015244
"645","NM_001013754",21.9987680864108,-0.415953787932268,0.970987099904815,-0.428382403816738,0.668372733466638,0.84090198202578
"657","NM_001013767",11.3483022843878,0.851241468320255,1.75933036291558,0.483844016032082,0.628496574411136,0.815993543860044
"658","NM_001013769",15.8011169727057,2.32060499465882,1.04352932737274,2.22380428971875,0.026161614667336,0.086571857019605
"659","NM_001013770",34.4255234083256,-0.653277418412114,0.789653138512226,-0.827296678188279,0.408068926104307,0.634638817935365
"661","NM_001013773",75.8806330953449,-0.0712168059485403,0.606153161972372,-0.117489787097384,0.906471936708557,0.964223028671887
"666","NM_001013779",21.8951063916509,-3.65888799182808,1.37650912508711,-2.65809207156293,0.00785844209135967,0.0329229916506531
"668","NM_001013783",14.9603132980537,0.637484367716269,1.69746771797534,0.375550215751161,0.707251307828112,0.863880970011371
"669","NM_001013784",9.68001874837732,0.171073989979091,1.42633560972071,0.119939507092997,0.904531068219569,0.963272600271436
"673","NM_001013792",59.410898010793,-7.16698915604401,0.830126091490683,-8.63361509716438,5.94427853944376e-18,1.06871042244251e-16
"677","NM_001013804",3.14087180595405,4.86351425732889,2.88693663365274,1.68466262841913,0.0920536806654339,0.217765190197386
"681","NM_001013813",579.221608969794,1.2276965538933,0.376826629066701,3.25798778322535,0.00112205236729598,0.00607044194247732
"682","NM_001013814",64.870992323441,0.367863568380238,0.822373042299425,0.447319585466542,0.654644327760482,0.831942053675147
"684","NM_001013817",174.455188632075,0.176039323471385,0.540676704863371,0.325590730815506,0.744734026122547,0.884738287291043
"685","NM_001013820",2.97870096652659,-0.0124381290675086,2.46762641591062,-0.00504052355223249,0.995978261109289,0.997963306731932
"690","NM_001013832",4.5086836236631,-6.06944140274851,2.17455443623546,-2.79111955148651,0.00525260672360604,0.0234073813743363
"691","NM_001013833",12.5112532967425,-5.26033852142662,2.78386374836418,-1.8895818893858,0.0588139012049884,0.156844773075936
"692","NM_001014390",74.7234679202781,-10.1181095044163,0.936606546607714,-10.8029455282616,3.33335335003837e-27,9.50565932214723e-26
"693","NM_001014394",12.1416997471021,6.81133680709593,2.76262728492264,2.46552868143654,0.0136811221641488,0.0519607029256172
"695","NM_001014397",5.22117661811963,1.4701365818831,1.90368529771341,0.772258200265001,0.439961517045143,0.665910868950385
"701","NM_001014761",11.1688939487671,2.21292469707657,1.32137858380667,1.6747090683894,0.093991327316698,0.220733265916411
"702","NM_001014836",6.20085389179414,-0.251274509192258,1.6483282179262,-0.152442035790901,0.878838304715086,0.951911199186289
"704","NM_001014973",290.111769270547,-1.00197847367061,0.321586325022603,-3.11573719311661,0.00183485717981633,0.00939862315427429
"705","NM_001014974",251.318413027644,-0.418647753165625,0.295523781676331,-1.41662965596503,0.156591233296379,0.322936706284571
"709","NM_001014996",72.5235474934949,0.20791671643442,0.51878466340574,0.40077652849157,0.688584661140784,0.852581245126791
"711","NM_001015039",53.0639106857951,-0.621494517334997,0.586395957968095,-1.05985470890441,0.289210703041952,0.50394686560866
"715","NM_001015681",40.9918461883551,0.366886674750055,0.789041603679103,0.46497760452599,0.641947494583549,0.823376669326003
"717","NM_001015889",9.54530094481874,-7.14949291948324,1.83232645183355,-3.90186634719428,9.54538604357114e-05,0.000640479832701111
"727","NM_001017426",127.369626961908,-6.19198663888852,1.04335091380534,-5.93471147334785,2.9436269480639e-09,3.13141004647487e-08
"729","NM_001017429",543.919035566305,-0.824223406106323,0.430825478504459,-1.91312595756287,0.0557319294213383,0.150698248997061
"735","NM_001017966",153.345150785757,-11.1560589245213,0.857803880002288,-13.0053724220641,1.14041974984914e-38,6.50422591783705e-37
"736","NM_001017968",142.551277061464,1.00250166821456,0.411489433739589,2.4362756027631,0.0148393734157778,0.0553682393473797
"738","NM_001017985",335.008906166476,0.154211512641068,0.309442687679726,0.498352421242791,0.618235665608527,0.807848568056426
"743","NM_001018042",114.844916313062,1.26360293918024,0.41349988501081,3.0558725285914,0.0022440663867018,0.0112153744967195
"744","NM_001018063",2.85543647000973,-0.513418043945971,2.23561199913129,-0.229654360481816,0.818360362052712,0.924494116349376
"748","NM_001024135",58.7016402685346,-0.317015118120705,0.599054058588913,-0.529192839236316,0.596671683615626,0.793469342990806
"752","NM_001024139",147.098698070919,-0.011799159507814,0.590809250945386,-0.0199711827276461,0.984066360831402,0.994467974135967
"758","NM_001024206",302.150675552358,0.0929821221657345,0.285036552235224,0.326211222513672,0.744264551082211,0.884663014551132
"760","NM_001024230",26.9294565777327,-7.39178738982784,1.26833996131942,-5.82792280875417,5.61215248560032e-09,5.83302893105197e-08
"761","NM_001024385",59.5260799284312,-1.89831720543411,0.852051455582309,-2.22793728359604,0.0258846975030536,0.0858972674353893
"764","NM_001024474",21.9814355733793,0.195560748849482,0.990450693939539,0.197446223265931,0.8434783605632,0.93769194357341
"770","NM_001024539",152.247719304321,-0.420777574984139,0.575212679287027,-0.73151651577933,0.464463720295992,0.68630654654275
"772","NM_001024602",325.677325919756,-0.236960527302666,0.33798456224832,-0.70109867068002,0.483241439874092,0.702680161205241
"773","NM_001024604",417.222929537905,0.72258583616511,0.344326712022669,2.09854713832814,0.0358568404064379,0.109745378055691
"774","NM_001024606",350.269553012212,-0.255763781300462,0.53557378932991,-0.477550967571554,0.632969836626075,0.818485528743192
"775","NM_001024614",6.90099624048735,5.99496578114753,2.09521677380347,2.8612627848835,0.00421957141246226,0.0193960251787209
"776","NM_001024616",104.006835806391,-8.18516980758286,0.764202179681729,-10.7107386307008,9.06357545012225e-27,2.51079537061142e-25
"781","NM_001024624",48.9505737109082,0.947315980587847,0.751571208265395,1.26044740693863,0.207508009112367,0.399930954946936
"786","NM_001024698",6.73170911936484,1.68043226898715,1.98437003191958,0.846834129701902,0.397087581857073,0.625007750014832
"789","NM_001024703",88.8711574898589,0.582227267195222,0.756432506996198,0.769701542186828,0.441476955071415,0.666734333348841
"792","NM_001024707",188.304824589034,-1.99829301457383,0.490795169775238,-4.0715417299012,4.67029932959495e-05,0.000331388620490966
"796","NM_001024716",33.4402515435439,0.880761217495482,0.695320727454187,1.26669777373135,0.205263376362833,0.396449213253997
"798","NM_001024719",20.0187536730744,-0.294612253945238,1.33878552646245,-0.220059335959292,0.825824943714051,0.928881984253772
"799","NM_001024720",120.808662342947,1.41517680500952,0.657550919797567,2.15219348403496,0.0313821186322605,0.0993657285547711
"800","NM_001024721",10.6835705967949,1.5224241104493,1.54404356912964,0.985998155030996,0.324134018214865,0.544259668882804
"801","NM_001024726",46.823087062938,2.94697116717858,0.98167877908188,3.00197093995935,0.00268237780655076,0.0131256655898054
