"pathway" "pval" "padj" "ES" "NES" "nMoreExtreme" "size" "leadingEdge"
"87" "YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11" 0.000396353547364249 0.0103284932026275 -0.397761796175148 -1.80995847307607 0 96 "MRTO4, SRM, LRRC59, USP39, CYCS, FOXK2, TMEM9B, TIMM8A, BOP1, RRAGA, CDO1, AARS1, TALDO1, PSME3, TARS1, LTV1, STRAP, STIP1, RRS1, DDX51, PNO1, PA2G4, PELO, DUS1L, ACTL6A, GSPT1, UBQLN1, PEX11A"
"88" "REACTOME_KEAP1_NFE2L2_PATHWAY" 0.0004359197907585 0.0103284932026275 -0.390201353175695 -1.82714887872829 0 116 "PSMC5, NQO1, KEAP1, PGD, ME1, TRIM21, PSMD3, PSMD8, MYC, PSMD6, SRXN1, TALDO1, PSME3, G6PD, PSMB4, SOD3, PSMD2, PSMD9, GSR, PSMB7, PSMD4, MAP1LC3B, UBC, SEM1, SQSTM1, PSMC4, RELA, AKT1, AKT2, MUL1, UBA52, TXNRD1, PSMD12, NPLOC4, PSMA4, PSMB5, DPP3, PSMA6, VCP, PSMC2, PSMB6, PSMD11, PSMD13, PSMD7"
"89" "CHICAS_RB1_TARGETS_LOW_SERUM" 0.000391083300743058 0.0103284932026275 -0.406047508011512 -1.82723082374506 0 90 "POLR2L, COX5B, TOMM7, MT1F, COX6B1, SNRPE, SNRPB, ZNF367, EIF4EBP1, RPA3, ROMO1, ELOB, COX7C, ATP5MC2, RPL36AL, UQCR11, CDT1, THORLNC, TMEM258, CORIN, ATP5MG, SNRPG, RPL38, ATP5MF, NDUFA1, LMNB1, MCM5, PITX1, NNMT, H4C3, OST4, ZYX, UQCC2, LSM7, SNHG6, SOX4, NDUFB4, RBIS, RNASEH2A, MCM4, NDUFB2, ATP5ME, CKLF, INHBE, COPS9"
"90" "SMID_BREAST_CANCER_ERBB2_UP" 0.0004359197907585 0.0103284932026275 -0.390687750946584 -1.82942647498587 0 116 "NQO1, FASN, P4HB, TMPRSS2, TSKU, EIF5A, MMP15, ALDH4A1, PSMD3, GSE1, UBE2M, SLC37A1, TMED2, PADI3, NUDT4, FGG, PLPBP, G6PD, ASS1, SCD, UGT2B11, WIPF2, DDC, SQSTM1, NOL3, GOT1, CYB561, ACE2, PEX11A, QPRT, FGB, TM7SF2, BRINP3, FA2H, CORO1B, ACSL1"
"91" "REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION" 0.000391083300743058 0.0103284932026275 -0.408474409701444 -1.83815198318219 0 90 "POLR2L, H2AX, H4C6, SUDS3, POLR1D, H2AC20, H2AJ, H2BC15, H2BC21, H4C4, GTF2H3, POLR2E, H3C10, POLR2K, GTF2H5, H2BC17, H2AC4, H3C11, H2BC10, UBTF, H3C8, MBD2, SAP30L, H2AC8, MNAT1, H2BC6, DNMT1, DNMT3B, H2AC6, H4C3, H3C1, H3C7, H2BC3, H2BC9, GTF2H4, H2BC13, H3C12, H2AC14, H2BC7, POLR2F"
"92" "POOLA_INVASIVE_BREAST_CANCER_DN" 0.000440917107583774 0.0103284932026275 -0.390942259547254 -1.83972698413425 0 121 "GFRA1, NQO1, CD151, SLC39A6, ALDH4A1, STC2, STC1, IGSF1, SEZ6L2, OXTR, ANKH, CRLF1, MSX2, TF, NEDD4L, CCDC170, BST2, UGT2B11, WFDC2, ITGA7, CYP1A1, KCTD2, TIMM44, SSH3, ARMT1, PDZK1, LAMB3, IGFBP2, MGP, MAPT, ERBB4, CA12, HBB, ECE1, CLMN, AK5, HBA1, BMP5, LTBP3, FBXO2, PPP1R3C, PLAT, ACSM1, H2AC6, SDC4, PGGHG"
"93" "REACTOME_SELENOAMINO_ACID_METABOLISM" 0.000427167876975651 0.0103284932026275 -0.396078109062325 -1.84424950413153 0 112 "RPS10, RPS15, RPL13, RPL36, RPL8, SEPHS2, RPLP2, RPS2, RPL36AL, GSR, EEFSEC, RPL31, RPL9, AIMP2, UBA52, CTH, TXNRD1, GNMT, RPS15A, MAT1A, RPL38, RPS11, RPL28, RPL29, RPSA, KARS1, RPL18, RPL17, RPL22, PAPSS1, NNMT, RPL21, RPL23A, RPS26, RPS7, RPL39L, RPL41, RPL3, AHCY, SARS1, RPL13A, RPS8, RPL6, RPS19, EEF1E1, RPS29, RPS20, RPS27A, RPL26, RPS27, RPL7, RPS21"
"94" "REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION" 0.000386100386100386 0.0103284932026275 -0.411822714738214 -1.85420761417763 0 89 "RPS10, EEF1G, RPS15, RPL13, RPL36, RPL8, RPLP2, RPS2, RPL36AL, RPL31, RPL9, UBA52, RPS15A, RPL38, RPS11, RPL28, RPL29, RPSA, RPL18, RPL17, RPL22, EEF1A2, EEF2, RPL21, RPL23A, RPS26, RPS7, RPL39L, RPL41, RPL3, RPL13A, RPS8, RPL6, RPS19, EEF1B2, RPS29, RPS20, RPS27A, RPL26, RPS27, RPL7, RPS21, RPS25, RPL32"
"95" "BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN" 0.000441696113074205 0.0103284932026275 -0.392176334298855 -1.85460334052726 0 123 "RAD23A, CD151, FTH1, H2AX, GAMT, SHMT2, ATP4B, TUBG1, ATP6V0C, CRABP1, ATP1A3, CRAT, PCBD1, POLR2E, APLNR, HADH, FOXJ1, UPF1, PPM1G, PFN1, HCFC1, ADAM15, MDK, TMBIM6, ITIH1, ITGA3, AKT2, LAMB3, LMX1B, CYP19A1, HNF1A, FTL, HAGH, GRN, MAT1A, ADAMTS4, FKBP1A, IRS1, HMGN2, MVD, ADRA1B, PCYT1A, ACTN1, AMH, MSR1, CHRM4, APC2, SRP14, CEBPB, GTF2F1, BMP7"
"96" "REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2" 0.000391236306729264 0.0103284932026275 -0.413853849276559 -1.86446254299767 0 91 "PSMC5, NQO1, KEAP1, PGD, ME1, PSMD3, PSMD8, MYC, PSMD6, SRXN1, TALDO1, PSME3, G6PD, PSMB4, SOD3, PSMD2, PSMD9, GSR, PSMB7, PSMD4, UBC, SEM1, SQSTM1, PSMC4, RELA, UBA52, TXNRD1, PSMD12, PSMA4, PSMB5, PSMA6, PSMC2, PSMB6, PSMD11, PSMD13, PSMD7, CDKN2A, PSMA7"
"97" "JAZAG_TGFB1_SIGNALING_VIA_SMAD4_UP" 0.000394632991318074 0.0103284932026275 -0.413935772988959 -1.87202544565048 0 93 "MRPL4, FKBP8, CDIPT, ENO1, GATA4, POP7, PGRMC2, CBX2, PADI3, APH1A, ITIH3, PTMA, HS3ST3A1, CELSR3, GRHPR, UBIAD1, TP53I11, TP53, MYBL2, PAX9, MPDU1, SEM1, CAMK2B, HMGA1, WIPI2, NPRL2, CNPY3, ACTB, COG2, MRPL48"
"98" "REACTOME_HCMV_LATE_EVENTS" 0.000413736036408771 0.0103284932026275 -0.408592184756587 -1.87830610778461 0 103 "CHMP1A, SNF8, CHMP4B, H4C6, CHMP6, VPS4A, H2AC20, H2BC15, H2BC21, H4C4, H3C10, H2BC18, H2AC17, H2BC17, SEC13, H2AC11, VPS25, H2AC16, H2AC4, H3C11, H2AC21, NUP210, VPS28, CHMP7, TSG101, H2BC10, H3C8, NUP62, H2AC8, H2BC6, H2AC12, VPS37B, H2AC13, H2AC6, H4C3, H3C1, H3C7, RAE1, H2BC3, H2BC9, H2BC13, MVB12B, H3C12, H2AC14, VPS37C, H2BC7"
"99" "KIM_LIVER_CANCER_POOR_SURVIVAL_DN" 0.000298329355608592 0.0103284932026275 -0.513892235811935 -1.88241215718531 0 34 "CRAT, CDO1, GJB1, CRYL1, PLG, SERPINC1, HNF4A, SLC22A7, SLC2A2, C1orf115, CYB5A, EPHX2, KHK, F5"
"100" "GAVIN_FOXP3_TARGETS_CLUSTER_T7" 0.000396196513470681 0.0103284932026275 -0.415334991262804 -1.88582666170808 0 95 "FIS1, CHCHD2, OAZ1, CDC37, CYBA, LGALS1, ENO1, EIF3B, REEP5, DDX54, MYC, ATP5F1B, ECH1, NRGN, UCK2, LONP1, SNRPB, LRPAP1, STRAP, ATP5MC2, PPM1M, DCTN3, MRPL46, FTL, ALG5, FAM50A, PPDPF, KLHDC2, SCART1, ANXA6, TIMM13, RPL18, MDH1, CCDC22, GDI2, USE1, UGP2, MYL6, STAMBPL1, RPS7"
"101" "GUTIERREZ_MULTIPLE_MYELOMA_UP" 0.000298329355608592 0.0103284932026275 -0.516573570073407 -1.89223401449222 0 34 "YKT6, RHOB, UQCRFS1, PTP4A1, BUD23, VDAC1, EMC7, COX7C, IFI6, ATP6V0E1, EID1"
"102" "JIANG_VHL_TARGETS" 0.00037037037037037 0.0103284932026275 -0.427306370431547 -1.9153677729649 0 84 "BCL7B, EIF3G, TRAPPC2L, PAQR4, REX1BD, SLC7A5, TMEM222, MRPL15, NFE2L1, TBC1D13, SPG21, LSM3, PECR, DGCR6L, TMEM50A, SIRT6, SLC3A2, STK24, PNKD, CFAP298, TNNC2, ABCB8, CAPN1, PPP2R5D, BRIX1, FAM53C"
"103" "MORI_LARGE_PRE_BII_LYMPHOCYTE_UP" 0.000377073906485671 0.0103284932026275 -0.428109643634433 -1.92090274931303 0 86 "HNRNPAB, CDKN2C, TUBB4B, LGALS1, UBE2S, ALYREF, ASF1B, ZNF358, NUCKS1, MCM7, MYBL2, CENPA, HMGA1, CMC2, H2AZ1, HMGB3, H2AC8, RAN, NCAPH, SLC29A1, MCM2, LMNB1, HMGN2, CDCA3, SMARCA4, KIF22, RRM2, CCNB2, CDCA5, XRCC6, TUBB, KPNA2, LGALS9, DPAGT1, CCNB1, CDC20, STMN1, CDKN3"
"104" "LUI_TARGETS_OF_PAX8_PPARG_FUSION" 0.000294898260100265 0.0103284932026275 -0.528828347512788 -1.92493445972853 0 33 "EIF3G, ATP5F1A, TMEM147, RPS2, HSP90AB1, FBL, UQCR11, TMBIM6, RTN4, ERGIC3, CLDN7, RAN, RPL18, RPL17, SDC4, RPL21, SARS1, HINT1, SKP1, ODC1"
"105" "REACTOME_AMYLOID_FIBER_FORMATION" 0.000376364320662401 0.0103284932026275 -0.430825540509597 -1.92683321130308 0 85 "H2AX, H4C6, TSPAN15, FURIN, H2AC20, SIAH2, H2BC15, APH1A, H2BC21, H4C4, FGA, H3C10, H2BC17, UBC, UBE2L6, H2AC4, H3C11, TTR, UBA52, H2AZ1, H2BC10, H3C8, H2AC8, H2BC6, CST3, H2AC6, H4C3, H3C1, H3C7, H2BC3, H2BC9, H2BC13, H3C12, H2AC14, H2BC7"
"106" "REACTOME_CHROMOSOME_MAINTENANCE" 0.000441696113074205 0.0103284932026275 -0.410111662130254 -1.93941957241191 0 123 "POLR2L, RUVBL2, H2AX, H4C6, POLD2, NHP2, H2AC20, H2AJ, H2BC15, H2BC21, H4C4, POLR2E, POLR2J, ACD, POLR2C, DSCC1, POLR2K, RPA3, POLR2I, H2BC17, CENPA, H2AC4, TERF2IP, ITGB3BP, GAR1, H2BC10, DKC1, NOP10, POLR2G, TERT, CENPX, H2AC8, FEN1, H2BC6, CENPH, CENPN, DNA2, RFC2, H2AC6, H4C3, CCNA1, H2BC3, H2BC9"
"107" "ZAMORA_NOS2_TARGETS_DN" 0.000368595650571323 0.0103284932026275 -0.439865950125061 -1.94058265799703 0 79 "CAPNS1, CD151, MAP2K2, EIF5A, ATP5F1D, EIF3B, ATP6V0C, ACTN4, LONP1, SERPINC1, HPN, CTSZ, RRAS, VDAC1, PPP1CA, ATP1A1, STARD10, GALK1, UBC, GNB2, YWHAQ, ACTB, FTL, PPP2R1A, SORD, CD36, PCYT1A, SLC6A13, AP1B1, SLC6A8, EEF2, SOX4, MYH9, DDB1"
"108" "REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT" 0.000290360046457607 0.0103284932026275 -0.542411377299151 -1.94432631381985 0 31 "SNF8, CHMP4B, CHMP6, VPS4A, VPS25, UBC, VPS28, UBA52, CHMP7, TSG101"
"109" "WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION" 0.000306278713629403 0.0103284932026275 -0.521036861107642 -1.94835769556368 0 37 "CALM3, GYS1, PYGL, GSK3A, PPP2R5B, PYGB, PPP2CA, GBE1, PPP2R5A, HK2, GYS2, PPP2CB, HK1, PPP2R2C, PPP2R5D, PTPA, PPP2R1A, PPP2R1B, UGP2"
"110" "REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS" 0.000306278713629403 0.0103284932026275 -0.522375258041605 -1.95336247768305 0 37 "SCARB1, COL4A1, CALR, FTH1, HPR, HYOU1, MASP1, HSPH1, COLEC11, STAB2, COL4A2, APOL1, AMBP, FTL, HBB, HBA1, CD36, ALB"
"111" "TIEN_INTESTINE_PROBIOTICS_2HR_UP" 0.000287935502447452 0.0103284932026275 -0.55685827924065 -1.95387066966553 0 28 "EIF5A, KDELR1, GAPDH, LRP5, SEL1L3, PGK1, CYP1A1, UBC, CA12, RPS11, EPHB4, ST6GALNAC4"
"112" "ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE" 0.000359582883854729 0.0103284932026275 -0.454848235319323 -1.95780179377599 0 70 "TPI1, ENO1, ALDOA, CANT1, MDH2, TALDO1, CTSD, HSP90AB1, PGK1, IGFBP4, PSMB7, LGALS3BP, ACTB, LDHA, AGRN, GOT1, PEBP1, PSMA4, RAN, PSMB5, ITIH2, CTSB, PSMA6, CST3, MDH1, CLSTN1, PSMB6, SDC4, GOT2, PSMA7, FDPS, CHAF1A, CREG1, NPC2, SDC1, COL18A1"
"113" "SOGA_COLORECTAL_CANCER_MYC_UP" 0.000368595650571323 0.0103284932026275 -0.445081731308776 -1.96359342868785 0 79 "SLC39A6, SRM, B4GALT2, GNPNAT1, ALDH1B1, ENO1, MECR, SHMT2, POLD2, SLC7A5, POLR1D, SLC7A1, GPI, SLC4A2, ADSL, PYCR1, IMPDH1, POLE3, RPIA, POLR2I, SLC19A1, LDHB"
"114" "REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS" 0.000373134328358209 0.0103284932026275 -0.440682160986866 -1.9664362024093 0 83 "PSMC5, ANAPC11, PSMD3, UBE2S, PSMD8, PSMD6, PSME3, PSMB4, PSMD2, PSMD9, PSMB7, PSMD4, UBC, SEM1, PSMC4, FZR1, UBA52, PSMD12, PSMA4, PSMB5, AURKB, PSMA6, PSMC2, PSMB6, PSMD11, CCNA1, PSMD13, PSMD7, PSMA7, UBE2E1, NEK2, PSMC3, CDC26, UBE2C, CCNB1, CDC20, PSMA5, SKP1, FBXO5, PSMA2, RPS27A, PSMC1, PLK1, PSMF1, ANAPC2"
"115" "WHITEFORD_PEDIATRIC_CANCER_MARKERS" 0.0004359197907585 0.0103284932026275 -0.421062345873499 -1.97165793218317 0 116 "H2AX, ENO1, GAPDH, LMNB2, ASF1B, ZNF367, UBE2T, EIF4EBP1, PAFAH1B3, MCM7, MYBL2, MFN2, CENPA, TWIST1, HAUS1, ADCY3, HMGB3, PON3, GINS2, CDC45, BIRC5, RCC2, NCAPH, UHRF1, GGH, MCM5, CENPN, DNMT1, MND1, H4C3, MEX3B, CDK4, SOX4, RNASEH2A, NUF2, RRM2, MCM4, KLKB1, CCNB2, CDCA5, NEK2, KPNA2, NME1, UBE2C, NUDT1, CCNB1, TMEFF1, STMN1, ODC1, DBF4, ILF2, RFC4"
"116" "REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS" 0.000368595650571323 0.0103284932026275 -0.448611768801803 -1.97916710412033 0 79 "BCL7B, MBD3, H2AX, H4C6, H2AC20, H2AJ, H2BC15, H2BC21, H4C4, H3C10, H2BC17, GATAD2A, BCL7C, H2AC4, H3C11, GATAD2B, ACTB, H2BC10, ACTL6A, H3C8, H2AC8, H2BC6, DPF3, SMARCA4, H2AC6, H4C3, H3C1, H3C7, H2BC3, H2BC9, H2BC13, H3C12, H2AC14, H2BC7, MTA1, H2BC12, DPF1, MTA2, H2BC8, H4C5, H4C13, H4C9, H2AZ2, H3C3, H3C4, H2BC14, SMARCD2, SMARCC2, SMARCD1, H2BC5, SPOCD1"
"117" "REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA" 0.000223164472216023 0.0103284932026275 -0.954696381338286 -1.98089750050349 0 5 "HADHB, ACADS, HADHA, ECHS1, HADH"
"118" "REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA" 0.000223164472216023 0.0103284932026275 -0.954696381338286 -1.98089750050349 0 5 "ACADM, HADHB, HADHA, ECHS1, HADH"
"119" "MALONEY_RESPONSE_TO_17AAG_DN" 0.000366300366300366 0.0103284932026275 -0.454317822275863 -1.98274280975552 0 75 "HNRNPAB, POLR2L, CLDN3, TPI1, CYCS, GNPAT, SNRPE, PTMA, SNRPB, TIMM23, ELOB, PTGES3, PA2G4, RPL36AL, CLTA, ATP5F1C, LDHA, CA12, SNRPG, CCT6A, PDCD5, PRDX3, MDH1, H4C3, RBMX, PSMA7, RRM2, HNRNPA1, ATP5ME, TMSB4X, KPNA2, RPS8, UBE2C, CLTB, PSMA5, SYNPO, ILF2, SUB1, PLK1"
"120" "LEE_CALORIE_RESTRICTION_MUSCLE_UP" 0.000289603243556328 0.0103284932026275 -0.561536029164367 -1.98413049457498 0 29 "FASN, EEF1G, PPP1R2, PRKCSH, PSMB7, ACTB, GLUL, SLC1A5, ALDOC, NDN, ATP1A2"
"121" "BOUDOUKHA_BOUND_BY_IGF2BP2" 0.000413736036408771 0.0103284932026275 -0.431819568230545 -1.98508283498261 0 103 "FTH1, RPS10, CRTAP, PCBP1, ABRACL, PHLDA3, CHCHD4, ATP6V0C, ALYREF, LXN, COX8A, TIMM8A, RPS15, DESI1, RPL36, TMEM147, CCND1, LSM5, TRIP6, ROMO1, CRYAB, ISCA2, HIGD2A, COX7C, MARCHF2, CISD1, VPS29, ATP5F1E, SDF2, CMC4, H2BC10, FAM89B, VBP1, AK1, CCND3, ATP5MF, NDUFA1, WDR5"
"122" "REACTOME_MITOCHONDRIAL_BIOGENESIS" 0.000393545848091303 0.0103284932026275 -0.440297564179305 -1.98626167677739 0 92 "ATP5PB, ACSS2, ATP5F1D, CYCS, ATP5MC3, MAPK11, ESRRA, ATP5F1A, SOD2, TMEM11, MICOS10, CHCHD3, ATP5F1B, IDH2, PRKAB1, TWNK, IMMT, MTX2, RXRA, GLUD1, NR1D1, HSPA9, HCFC1, ATP5MC2, MICOS13, ATP5F1C, ATP5MC1, APOO, ATP5F1E, PPARGC1B, MAPK12, GLUD2, PPARA, ATP5MG, CARM1, ATP5MF, PPARGC1A, POLRMT, ATP5PF, MEF2D"
"123" "REACTOME_MTOR_SIGNALLING" 0.000315357931251971 0.0103284932026275 -0.520384211128699 -1.98771747585697 0 41 "LAMTOR2, LAMTOR4, AKT1S1, RRAGA, PRKAB1, STRADA, EIF4EBP1, EIF4G1, STK11, RRAGC, LAMTOR3, AKT1, EIF4B, AKT2, FKBP1A, YWHAB, MLST8, STRADB, TSC2, RHEB"
"124" "SANA_RESPONSE_TO_IFNG_DN" 0.00037037037037037 0.0103284932026275 -0.443447791383488 -1.98772044458546 0 84 "HDGF, ATP5PB, NQO1, UQCR10, LGALS1, POLD2, PIM3, MGST3, EI24, ESM1, HSP90AB1, PA2G4, SMYD2, RGS4, HSPD1, RTN4, YWHAQ, H2AZ1, METTL9, SMS, CCT3, NDUFA4, SLC25A3, PRMT1, RHOC, RAN, NT5DC2, RPSA, KRT7, TIMM17A, MMP10, PRKAG2, CABLES1, APEX1, VWF, RPL6, UTP4, SSR2, FABP5, ODC1, ILF2, TUBA4A, COTL1, KDELR2, GJA1, APLN"
"125" "NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON" 0.000440917107583774 0.0103284932026275 -0.423530705378656 -1.99308426824178 0 121 "CYC1, SLC39A4, NDUFB9, MAF1, PUF60, GPT, MYC, HGH1, THEM6, BOP1, RPL8, TOP1MT, TATDN1, C8orf82, HSF1, DEPTOR, ZNF696, DSCC1, RHPN1, EXOSC4, GRINA, MED30, ZC3H3, TBC1D31, MROH1, ZHX2, SYBU, CSMD3, DERL1, NSMCE2, VPS28, GPAA1, TRMT12, ADGRB1, CPSF1, SLC52A2, ZNF16, PLEC, FAM83A, TRAPPC9, NUDCD1, ZNF623, CHRAC1, FBXL6, PSCA, ARC, EPPK1, SHARPIN"
"126" "KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS" 0.000377073906485671 0.0103284932026275 -0.444553336750406 -1.99468463155977 0 86 "H2AX, H4C6, TRIM21, SNRPD1, ACTN4, SNRPD3, H2AC20, H2AJ, H2BC15, H2BC21, H4C4, H3C10, H2BC18, SNRPB, H2AC17, H2BC17, H2AC11, H2AC16, H2AC4, H3C11, H2AC21, H2AZ1, H2BC10, H3C8, C8G, H2AC8, H2BC6, H2AC12, ACTN1, H2AC13, H2AC6, H4C3, H3C1, H3C7, H2BC3, H2BC9, H2BC13, H3C12, H2AC14, H2BC7, HLA-DQB1, C8A, H2BC12, C8B, H2AC15, H2BC8, H4C5"
"127" "BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_DN" 0.000420521446593776 0.0103284932026275 -0.43142703148152 -1.99563329911223 0 107 "SPDEF, RPS10, STUB1, HNRNPA0, ZNHIT2, REX1BD, SPATA2L, IBA57, SLC38A10, RPL36, RPL8, ZBTB7A, FAM20C, HDAC11, ZNF696, TRIP6, LSR, PIGQ, LMF1, ZNF428, WDR18, HOXC9, SNX12, LINC00205, ELK1, TBC1D16, FKBP2, ORAI2, SLC39A1"
"128" "REACTOME_HSF1_DEPENDENT_TRANSACTIVATION" 0.000294550810014728 0.0103284932026275 -0.553707665748718 -1.99838486327782 0 32 "HSBP1, MRPL18, AKT1S1, FKBP4, DEDD2, HSPA1A, HSF1, SERPINH1, HSPH1, HSPB1, CRYAB, HSP90AB1, PTGES3, CAMK2B"
"129" "SESTO_RESPONSE_TO_UV_C0" 0.000407996736026112 0.0103284932026275 -0.436255911693114 -2.00000138622531 0 101 "CHMP1A, CDC37, GDF15, BAG1, SLC39A6, SET, MRPL49, PTP4A1, GSK3A, ISCU, NCBP2, PSMD6, PPIF, RRAGA, USP10, HSPA1A, POLR2K, LSR, EIF4A3, PRNP, HSPH1, RNF113A, HARS1, TPMT, CLTA, DHX38, SQSTM1, PPP2CB, BAMBI, NDUFA4, BRD2, BPGM, PSMA4"
"130" "REACTOME_SIGNALING_BY_RETINOIC_ACID" 0.000311720698254364 0.0103284932026275 -0.531409020882452 -2.00396117895482 0 39 "PDHX, CPT1A, DLAT, PDHB, CRABP1, RDH10, PDHA1, RARA, RXRG, RXRA, PDK4, PDK2, DLD"
"131" "REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX" 0.000290360046457607 0.0103284932026275 -0.559671128167629 -2.00619556875815 0 31 "POLR2L, NCBP2, GTF2H3, POLR2E, POLR2J, POLR2C, POLR2K, GTF2H5, POLR2I, NELFB, NELFA, NELFCD, POLR2G, MNAT1"
"132" "WEIGEL_OXIDATIVE_STRESS_RESPONSE" 0.000294550810014728 0.0103284932026275 -0.556817841485059 -2.00960979025302 0 32 "CAPNS1, NR2F6, PIK3R2, GNAS, DNPH1, ID1, ARHGDIA, JUND, BNIP3, COMT, HMGA1, ADORA1, IGFBP2, LCAT"
"133" "DOANE_BREAST_CANCER_ESR1_UP" 0.000396196513470681 0.0103284932026275 -0.443555437053898 -2.01396146902668 0 95 "TFF1, KRT18, GFRA1, PRR36, PGR, SPDEF, GDF15, TFF3, RHOB, SLC39A6, GREB1, MLPH, GAMT, DUSP4, DNALI1, STC2, CCDC170, AGR2, TJP3, SSH3, ARMT1, SYBU, PDZK1, MAPT, ERBB4, CA12, PNPLA4, ACOX2, PEX11A"
"134" "DANG_MYC_TARGETS_UP" 0.000441696113074205 0.0103284932026275 -0.425946340012534 -2.01430182289026 0 123 "MRTO4, FASN, SLC39A6, SRM, ENO1, POLD2, YBX3, GAPDH, SNRPD3, RPL13, PYCR1, PTMA, AKAP1, SNRPB, SHMT1, HSPA9, TP53, PA2G4, HSPD1, RPL9, HMGA1, RCC1, PPIA, EIF4B, PINK1, AIMP2, RIOX2, H2AZ1, LDHA, DKC1, MYCT1, TERT, SLC25A3, HSPE1, PRDX3, RPL22, RFC2, CDK4, HNRNPA1, SURF6, RPL3, IMPA2, MTHFD1, NME1, APEX1, RPS19, UBE2C, CCNB1, ODC1, DBI, RPS20, RPL26, RPS6KA2, BAX"
"135" "REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX" 0.000370782350760104 0.0103284932026275 -0.456579687671336 -2.01934391147559 0 80 "PSMC5, TLE5, PSMD3, FRAT1, PSMD8, MYC, PSMD6, CTBP1, PPP2R5B, PSME3, PSMB4, PSMD2, PSMD9, PPP2CA, PPP2R5A, PSMB7, PSMD4, UBC, SEM1, PPP2CB, PSMC4, UBA52, PSMD12, PPP2R5D, AXIN1, PSMA4, PSMB5, PPP2R1A, PSMA6, PSMC2, PPP2R1B, PSMB6, PSMD11, PSMD13, PSMD7, FRAT2, PSMA7"
"136" "MORI_MATURE_B_LYMPHOCYTE_DN" 0.000359582883854729 0.0103284932026275 -0.469777225161236 -2.02206059665173 0 70 "GFRA1, CYCS, PSMD8, LXN, NCBP2, DESI1, PGLS, ZFPM1, IDH2, UCK2, SNRPB, PAFAH1B3, CAPN2, TAX1BP3, HMGA1, H2AZ1, COX7A2, UFC1, CDC45, CCND3, SNRPC, LMNB1, MCM5, SMARCA4, SOX4, HMGB2, RRM2, CCNB2, KIF2C, NEK2, MARCKS, SLC16A1, LGALS9, NUDT1, CCNB1, STMN1, CDKN3, PSMC1, DHFR, IL7R, LITAF, H2AZ2, HES6, MPP1"
"137" "KEGG_BUTANOATE_METABOLISM" 0.00028336639274582 0.0103284932026275 -0.583128138548643 -2.02430426340551 0 27 "ALDH1B1, ACADS, PDHB, HADHA, ECHS1, PDHA1, HADH, ALDH2, OXCT1, ACSM3, AACS, OXCT2, ALDH9A1, ACSM1, ACAT1, ABAT, ACAT2, ACSM5"
"138" "LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN" 0.000394632991318074 0.0103284932026275 -0.448181624011111 -2.02690238237548 0 93 "THRSP, KRT18, SPDEF, TFF3, KRT19, NPDC1, HID1, DNALI1, FOXA1, COX6C, REEP5, PLAAT3, XBP1, CREB3L4, CRB3, REEP6, STK16, RTN4RL1, AGR2, GSTM3, HCAR1, EPCAM, KDF1, SLC25A4, CA12, CLDN7, EPN3, ACOX2, FBXL16, DHCR24, SERTAD4, SPINT2, CCDC125, DACH1, TBC1D9, OVOL2, EPPK1, ABAT, ELF4"
"139" "RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN" 0.000294898260100265 0.0103284932026275 -0.556850372480818 -2.02693459218367 0 33 "FASN, CDKN2C, CIB2, CBX4, IDH3G, HSD17B4, AP3S1, RNF11, SLC2A4, FXYD1, HK2, AOC3, HIPK2, PC"
