Geneid	SRR16155214
NM_008657	90
NM_001081432	0
NM_001370987	0
NM_001370989	0
NM_001177567	0
NM_027892	19
NM_001368736	0
NM_001368737	0
NM_054056	215
NM_001358501	0
NM_001252342	0
NM_001358503	0
NM_009306	0
NM_001358504	0
NM_001358506	0
NM_001252341	0
NM_001358502	0
NM_203660	0
NM_001368815	0
NM_001081035	2
NM_001358560	0
NM_178609	0
NR_045979	14
NM_007792	499
NM_001359624	0
NM_001359622	0
NM_001003717	0
NM_175489	0
NR_162778	8
NM_027914	50
NM_001358932	0
NR_152558	25
NM_015781	0
NR_033603	14
NM_009344	51
NM_178610	311
NM_028608	10
NM_001379643	0
NM_001379644	0
NM_001359752	0
NM_001025581	0
NM_001359753	0
NM_001033474	577
NM_146241	73
NR_155864	11
NM_025706	242
NM_024454	262
NM_001359470	0
NM_001359471	0
NM_133683	0
NM_001359472	0
NM_025780	204
NM_001033261	865
NM_010195	155
NM_029982	0
NM_001379517	0
NM_001168680	0
NM_146010	0
NM_001168679	0
NM_029928	637
NM_001359253	0
NM_001359563	0
NM_001359250	0
NM_001359248	0
NM_001359247	0
NM_001359252	0
NM_001359251	0
NM_001359249	0
NM_028082	0
NM_001037847	0
NM_001037846	0
NM_001037848	20
NM_001003950	0
NM_001359645	2
NR_038026	0
NR_038025	2
NM_001007583	0
NM_001358767	12
NM_007636	5
NM_177798	901
NM_026570	170
NM_017372	0
NM_013590	39
NM_001310609	15
NM_001013391	0
NM_027468	299
NR_003027_9	1
NM_001288586	0
NM_010786	0
NM_029875	49
NM_134010	255
NM_024457	551
NM_010785	0
NM_148922	0
NM_001162905	0
NM_001162904	0
NM_008337	4
NM_001014390	0
NM_027994	824
NM_133442	0
NM_001277292	0
NM_001358809	0
NM_001277293	0
NM_130891	0
NM_001277294	0
NM_001358811	0
NM_028736	0
NM_001358810	0
NM_001277295	0
NR_102387	5
NR_045359	0
NR_131760	5
NM_080446	460
NM_028679	0
NR_152856	0
NM_001359184	0
NR_166661	0
NR_166660	9
NM_026617	14
NM_025431	40
NM_010441	0
NM_001347170	0
NR_040626	2
NR_030434	0
NR_038003	0
NR_038000	0
NM_177092	98
NR_038023	0
NM_001081193	117
NM_029057	5
NM_001361015	20
NM_029364	0
NM_001364695	0
NM_138956	678
NM_019786	283
NM_001081056	0
NM_001359618	0
NM_001359720	0
NM_173022	13
NM_001242411	3
NM_001081037	0
NM_153059	0
NM_001364706	0
NM_016847	241
NM_001110218	102
NM_176919	29
NR_106182	0
NR_029527	4
NM_001163025	0
NM_153395	0
NM_001163024	0
NM_001301628	0
NM_027604	0
NM_001358496	0
NM_001358915	0
NM_011391	0
NM_177152	236
NM_026858	0
NM_001159559	0
NM_001358969	0
NM_001358970	0
NR_155763	19
NM_001113470	5
NR_029803	0
NM_146012	0
NR_030259	0
NM_009635	42
NM_025537	50
NM_001205036	9
NM_010792	18
NM_001355005	0
NM_009870	0
NM_025982	0
NR_040660	13
NM_001301014	0
NM_001033263	0
NM_001171026	0
NM_177614	0
NM_008080	0
NM_001244617	0
NR_045166	0
NM_001358577	0
NM_001244618	0
NM_001358578	0
NM_027739	0
NM_177615	9
NM_001358557	0
NM_028027	0
NM_001166413	11
NM_001358558	0
NM_001368332	0
NM_030714	0
NR_045716	0
NR_045715	15
NM_054097	0
NM_001359280	0
NM_001039000	18
NM_008447	4
NM_001190454	0
NM_027151	0
NM_001190453	3
NM_001347171	0
NM_001379571	0
NM_001379570	0
NM_033072	0
NM_007837	16
NM_001290183	0
NM_001003913	0
NM_001171582	6
NM_001285785	2
NM_146011	0
NM_001359656	0
NM_001359657	0
NM_010296	214
NM_008382	10
NM_010565	8
NM_001359244	0
NM_001168292	0
NM_001359246	0
NM_001359245	0
NM_001168293	0
NM_027900	0
NM_001359243	0
NM_001359751	0
NM_177707	0
NM_001098789	0
NM_001252316	0
NM_028230	0
NM_008512	0
NM_009284	0
NM_001122895	0
NM_008668	10
NR_045171	7
NM_173732	1
NM_001113211	98
NM_198035	299
NM_007412	54
NM_080436	16
NM_153133	28
NM_009040	10
NR_037604	0
NM_147222	0
NM_145424	18
NM_017473	34
NM_027301	11
NM_001359377	0
NM_013786	0
NM_008921	58
NM_001282976	5
NM_013608	0
NM_001113199	0
NM_019766	579
NM_016774	4149
NR_030442	0
NM_054078	0
NM_001039080	0
NM_019711	0
NM_001285777	0
NM_001285779	0
NM_001033264	0
NM_025716	92
NM_001164080	0
NM_001164081	0
NM_001136082	0
NM_011589	0
NM_133996	27
NM_133997	4
NM_019963	0
NM_001358822	0
NM_001252326	0
NM_133992	0
NM_001252327	0
NM_019953	3
NM_026444	346
NM_001374700	0
NM_001081040	1
NM_172790	532
NR_105879	1
NR_105880	0
NM_028092	0
NM_028051	0
NM_001136237	0
NM_027257	11
NM_001358973	6
NM_001358972	2
NR_104289	0
NM_001164237	0
NR_104288	0
NR_104290	5
NM_026259	0
NM_198160	0
NM_001114097	0
NM_001114096	0
NM_001372395	0
NM_001317220	0
NM_010860	0
NM_001317219	0
NM_001317218	0
NM_001317217	77
NM_172259	155
NR_131150	1
NR_131151	0
NM_011843	1126
NR_105881	0
NM_134003	56
NM_018860	0
NM_011119	698
NM_010153	1
NR_105882	3
NM_013765	6632
NM_001358537	0
NM_011772	0
NM_001358536	0
NR_152728	4
NM_173733	1456
NM_177411	409
NM_016756	0
NM_183417	10
NM_021882	10
NM_001358745	0
NM_016811	0
NM_001372366	0
NM_001374028	3
NM_001358746	0
NR_168573	2
NM_030100	0
NM_001253705	4
NM_001253704	6
NM_001170869	0
NM_001164197	0
NM_021412	11
NM_001358267	8
NM_178066	0
NM_001358266	2
NM_001359825	15
NM_028873	0
NM_001359824	0
NR_152853	0
NM_001359169	0
NM_001359170	0
NM_001359171	0
NM_024180	0
NM_001359404	0
NM_001359405	0
NM_025364	0
NM_001359403	0
NM_001359406	0
NM_001359407	0
NR_153109	4
NM_010272	102
NM_001042580	0
NM_001282966	0
NM_007653	3
NM_134006	0
NM_001358527	0
NM_015740	720
NM_008398	0
NM_001330160	0
NM_027853	56
NR_152816	0
NR_030454	0
NM_146269	0
NM_183264	9
NM_001103366	1
NR_003517	13
NM_001363222	0
NM_001363224	0
NM_001363223	0
NM_030207	0
NM_001166548	0
NM_023743	0
NM_001166547	0
NM_001166549	4
NM_007879	339
NR_045109	0
NR_045108	0
NM_001253690	0
NM_019574	0
NM_001253691	0
NR_045708	30
NR_165248	30
NM_178149	51
NM_001034030	0
NM_173053	0
NM_001361623	0
NM_010718	29
NR_110959	0
NM_001290473	0
NM_001290472	0
NM_145355	5
NR_028317	12
NR_045275	0
NR_045276	0
NM_053267	0
NM_001284427	0
NM_013870	0
NM_001284429	2
NM_001159284	2
NM_001284428	0
NR_110490	0
NR_002322	63
NR_002321	18
NM_001363202	3
NM_001159288	0
NM_198162	4
NM_001302631	0
NM_001302630	0
NM_001363164	0
NM_001363163	0
NM_152818	0
NM_026150	70
NM_173745	201
NM_153142	103
NM_001130459	0
NM_001130458	0
NM_015749	0
NM_022889	482
NM_146013	27
NM_026443	35
NM_144520	409
NM_001363143	0
NM_027859	0
NR_037220	4
NM_001164620	0
NM_177616	1
NM_026175	219
NM_134023	253
NM_028022	66
NM_001013365	4
NM_008501	0
NM_001039537	3
NM_028860	0
NM_001373897	2
NM_029291	0
NM_001376980	0
NM_197979	0
NM_001362879	3
NR_156411	1
NM_026015	0
NM_001356391	0
NM_001356390	0
NM_138948	0
NM_001361675	0
NM_001361676	0
NM_001361677	0
NM_010898	0
NM_001252252	0
NM_001252250	0
NM_001252251	4
NM_001252253	0
NM_008698	0
NR_105883	0
NM_172438	223
NR_102683	5
NM_010904	0
NM_001243043	0
NM_007454	0
NM_001355660	0
NM_001243044	0
NM_001355659	0
NM_001190406	0
NM_030228	0
NM_144560	0
NM_001190408	0
NM_001363179	0
NM_145216	0
NM_001362617	0
NM_001283062	0
NM_001362620	0
NM_001362616	0
NM_007968	0
NM_001283061	0
NM_001362612	0
NM_001362613	0
NM_001362614	0
NM_001362615	0
NM_001283063	0
NM_001362618	0
NM_177370	0
NM_001290491	0
NM_001290492	0
NR_110961	0
NM_001290493	1
NM_001371005	0
NM_001371001	0
NM_001371004	0
NM_001371000	0
NM_001371002	0
NM_001371003	0
NM_080595	0
NR_163830	0
NR_152138	0
NM_032396	365
NM_001290501	58
NM_001080924	31
NR_166837	2
NR_166838	0
NM_013842	0
NM_001271730	0
NM_134033	133
NM_026080	0
NM_001362871	0
NM_001361588	0
NM_001361591	0
NM_001361592	0
NM_001361589	0
NM_001077661	0
NM_001361590	0
NM_178623	0
NR_015577	11
NM_001146309	0
NM_001146308	0
NM_013810	0
NM_018870	652
NM_017401	5
NM_009636	0
NM_001291857	0
NM_008894	3
NM_001361942	0
NM_022879	24
NM_001287386	0
NM_010292	2
NR_166847	3
NM_019661	198
NM_001174054	0
NM_001174053	6
NM_007595	0
NM_173748	13
NM_001363446	0
NR_029471	55
NM_026538	215
NM_134020	671
NR_168687	12
NM_010956	0
NM_001252283	0
NM_001252282	0
NM_001361905	0
NM_001361903	0
NM_001252287	0
NM_001361904	17
NM_001252288	0
NM_001361902	0
NM_028601	0
NM_001005867	0
NR_106109	5
NM_008907	1304
NM_029938	0
NM_001347064	0
NM_011221	1793
NM_178440	34
NR_045893	30
NM_001190343	0
NM_146014	0
NM_001190344	7
NM_001081652	50
NM_001362715	0
NM_001362713	0
NM_134011	0
NM_001130457	0
NM_001362714	0
NM_001362716	0
NR_034042	0
NR_028586	0
NM_019511	130
NR_046025	12
NM_009622	107
NM_008341	3
NM_008343	0
NM_001083587	546
NM_001303610	1
NM_001303532	0
NM_008316	0
NR_130178	0
NM_001159401	0
NM_009477	2
NM_001159402	0
NM_178259	2
NM_177033	3
NM_001185153	0
NM_015785	3
NM_001347068	5
NM_001382244	0
NM_001382245	0
NM_028669	0
NR_166812	5
NM_001025597	0
NM_009578	0
NM_001301868	0
NM_001301866	0
NM_001301865	0
NM_001301863	0
NM_016672	0
NM_001190448	0
NR_045178	4
NM_001177629	2
NM_010345	0
NM_001370603	13
NM_001282993	0
NM_001282994	1
NM_172496	0
NM_001109971	3
NM_001109972	0
NM_011343	0
NM_207655	0
NM_007912	54
NM_019549	226
NM_029861	62
NM_024459	799
NM_025443	149
NM_178909	73
NM_020558	0
NM_001330649	19
NM_001362970	0
NM_026576	0
NM_010789	0
NM_001193271	23
NM_033523	448
NM_146243	0
NM_001362899	0
NM_008996	0
NM_172260	148
NM_018861	104
NM_001362867	0
NM_021372	0
NM_001038625	13
NM_001252503	0
NM_181411	0
NM_001290545	9
NR_168691	9
NM_173752	225
NM_023324	171
NR_151470	129
NM_139061	0
NM_001290628	0
NM_001290634	41
NM_139297	57
NR_035454	6
NM_008618	1341
NM_145425	1
NM_001364768	0
NM_001252515	0
NM_153078	0
NM_153596	34
NM_016888	104
NM_001169114	12
NM_001361661	6
NM_144514	94
NM_011663	0
NM_009837	581
NM_001363282	0
NM_001363284	0
NM_001363283	0
NM_028672	5
NM_001035226	0
NM_134014	0
NM_001190401	1012
NM_001290654	0
NM_001290655	0
NM_172391	0
NR_166705	5
NR_166706	0
NR_156450	3
NM_027860	0
NM_001347242	0
NR_157299	0
NM_023651	0
NM_028956	0
NM_001033654	0
NM_028304	0
NR_156455	24
NM_009044	113
NM_172555	184
NM_016707	0
NM_001242934	8
NM_001159289	0
NM_001159290	0
NR_167718	0
NR_167719	0
NR_102382	0
NM_001277273	0
NM_025923	0
NM_001252447	0
NM_027260	7
NR_002890	9
NM_001166661	0
NM_181577	0
NM_001346759	0
NM_146015	30
NR_157297	0
NM_027869	0
NR_156485	0
NM_134034	0
NM_001363362	5
NM_001363359	0
NM_001363360	0
NM_001363361	0
NM_001363358	0
NM_025740	219
NM_176841	39
NM_001363369	0
NM_001363368	5
NM_026465	0
NM_001163454	6
NM_133767	0
NM_001282119	0
NM_001282118	0
NM_001282120	2
NM_001033865	0
NM_024277	0
NM_001163521	0
NM_028504	0
NM_194052	0
NM_194053	0
NM_194054	0
NM_194051	12
NM_024226	87
NM_146016	183
NM_176829	34
NM_175836	0
NM_009260	439
NR_168038	0
NR_168037	0
NR_168039	1
NM_001100394	25
NM_029344	11
NM_134013	1111
NM_175490	91
NM_025745	422
NM_023906	169
NM_001290667	0
NM_026527	3
NM_011491	117
NM_001024919	135
NM_026252	1
NM_001290676	0
NM_001290678	0
NM_030093	61
NM_010117	0
NM_001291818	0
NM_010822	172
NM_001284359	0
NM_001284360	0
NM_181569	0
NR_104306	8
NM_008218	0
NM_001083955	0
NM_008218_2	0
NM_001083955_2	0
NM_001033981	0
NM_177364	142
NM_173784	17
NM_001361561	0
NM_027031	33
NM_001359178	4
NM_001359177	0
NM_009288	0
NM_001271349	0
NM_001271347	0
NM_001363355	0
NM_001271348	0
NM_001363354	0
NM_001363353	0
NM_134015	0
NR_166845	0
NR_166843	0
NR_166841	3
NR_102395	0
NM_008005	0
NM_008722	0
NM_001252260	0
NM_001252261	37
NM_023146	0
NM_001362875	0
NR_110973	14
NM_146017	64
NM_027398	0
NM_001363115	0
NM_001290690	5
NM_001190886	73
NM_001190885	0
NM_031169	167
NR_155520	37
NM_010696	105
NM_023907	163
NM_033374	146
NR_167728	0
NR_167727	0
NM_001025382	5
NM_011412	2884
NR_029799	14
NM_145962	2783
NR_029754	0
NM_025936	421
NM_170779	580
NM_001290702	0
NM_011856	3
NM_001199274	22
NM_134017	0
NM_013552	9
NM_026023	1
NM_001290697	0
NM_009831	2508
NM_176999	955
NR_029558	39
NM_013917	0
NM_001131054	0
NM_001362799	0
NM_198936	0
NM_148673	3
NM_026979	85
NM_001045530	50
NM_027557	56
NM_001363142	0
NM_001363141	0
NM_001164231	4
NM_133795	420
NM_007416	1
NM_001284380	0
NM_001284381	0
NM_001303244	0
NM_024475	128
NM_028862	157
NM_001166553	94
NM_001363166	5
NM_001290709	0
NM_001362576	0
NM_001290710	0
NM_001362574	0
NM_001362571	0
NM_001290711	0
NM_007897	0
NM_001362578	0
NM_001362579	0
NM_001362577	0
NM_001362575	0
NM_001362569	4
NR_045876	4
NM_001045520	0
NM_001346760	7
NM_001363484	0
NM_028185	44
NM_001080969	0
NM_001290737	0
NM_001291890	0
NM_001291891	0
NM_009616	0
NM_001311209	3
NR_106177	39
NM_172524	52
NM_001252460	3
NM_133769	0
NM_001252459	0
NM_177075	22
NM_001281968	0
NM_001281966	0
NM_010583	0
NM_001281965	0
NM_001281967	0
NR_152253	0
NM_001104557	0
NM_001104530	0
NM_001104556	0
NM_025426	0
NM_134250	16
NM_001163358	0
NM_178247	0
NR_028066	0
NM_001161355	1
NM_001161356	0
NM_134249	0
NM_178759	172
NM_011891	1120
NR_166852	126
NM_008143	5830
NR_028563	17
NR_028564	3
NM_145377	0
NM_013812	24
NM_053166	1
NM_001347446	65
NM_008326	0
NM_001355757	0
NM_001024230	0
NM_001045540	8
NM_001281472	0
NM_001114679	0
NM_173434	0
NM_173434_2	0
NM_011579	10
NM_001145164	1
NM_001271677	0
NM_008330	0
NM_001271676	1
NM_172793	21
NM_009562	0
NM_001362726	0
NM_001362730	0
NM_001362725	3
NM_001362728	0
NM_001362729	10
NM_001024846	0
NM_001362731	52
NM_001362727	2
NM_001110148	0
NM_010794	0
NM_001110149	0
NM_001110150	11
NM_008029	264
NM_001290741	0
NM_212484	0
NM_001363357	0
NM_001363356	0
NR_028101	46
NM_013529	196
NM_001163672	0
NM_016961	0
NM_001163671	0
NM_207692	0
NM_029004	6
NM_001347462	2
NM_021540	0
NM_001290750	70
NM_001290749	0
NR_029769	0
NM_029745	0
NM_001290759	0
NM_001290760	0
NM_026543	118
NM_001290769	0
NM_011018	15
NM_145926	409
NR_105884	4
NM_008521	0
NR_132733	0
NR_132732	0
NM_001313968	0
NM_175334	243
NM_001110500	0
NM_001110499	0
NM_007597	0
NM_029691	38
NR_030529	4
NM_001362523	7
NM_001362522	0
NM_001362532	0
NM_001347487	0
NM_001362534	0
NM_021510	0
NM_001362524	0
NM_001362527	0
NM_001362525	0
NM_001362528	0
NM_001362526	0
NM_001362529	0
NM_001362533	0
NM_001362530	0
NM_172557	671
NM_175643	322
NR_168696	0
NM_013922	224
NM_001382454	0
NM_001382455	0
NM_001382456	0
NM_001382452	0
NM_001382453	0
NM_001382457	0
NM_001382451	0
NM_001382449	0
NM_001382450	0
NM_001359531	0
NM_172794	0
NM_001044700	0
NM_001044697	0
NM_001044698	0
NM_001294323	0
NM_178447	0
NM_013744	34
NR_168569	0
NR_168570	0
NM_008936	0
NM_146910	0
NM_146911	0
NM_146909	0
NM_010997	0
NM_146516	0
NM_009329	0
NM_001326566	0
NM_001347495	0
NM_001382322	6
NM_001358281	3
NM_001358280	0
NM_177567	0
NM_001358282	0
NM_001358279	0
NM_001304744	0
NM_001362541	0
NM_007714	0
NM_001362539	0
NM_001362540	0
NM_001362535	0
NM_001362536	0
NM_001362538	3
NM_153393	300
NM_028398	0
NR_168564	0
NM_001382821	2
NM_010448	0
NM_001048061	0
NM_026631	0
NR_157294	0
NM_001364736	0
NM_025346	55
NM_145974	2
NR_027958	67
NM_025319	14
NM_175255	0
NM_001290785	0
NM_025535	0
NM_199299	0
NM_001357588	15
NM_029976	197
NM_001362686	0
NM_009458	0
NM_001362685	2
NM_001166654	2
NM_001166657	0
NM_001363476	0
NM_001166655	0
NM_001166656	4
NM_153785	0
NM_001166653	0
NR_156698	0
NM_019411	1225
NR_037221	73
NM_011543	641
NM_009331	1
NM_001313981	4
NM_011694	0
NM_001362693	30
NM_153117	1063
NM_008300	389
NM_026479	33
NM_033565	14
NM_001363331	0
NR_105885	1
NM_153069	2
NM_025352	0
NM_001326614	0
NM_008110	19
NM_001290789	0
NM_027917	0
NM_001347496	0
NM_033144	4
NM_001252333	0
NM_001252332	0
NM_001361968	0
NM_001361969	3
NM_008443	0
NM_001290805	0
NM_001290806	0
NM_009012	736
NR_106131	11
NM_008390	0
NM_001159393	24
NM_001159396	0
NR_033332	4
NM_001362712	0
NM_001362711	0
NM_011396	0
NM_019723	27
NM_001362202	0
NR_168636	114
NR_168634	91
NM_001330304	0
NM_019687	10
NM_019417	225
NM_011031	0
NM_001136076	0
NM_009969	3
NM_001033598	3
NM_001033597	0
NM_144823	0
NM_001033599	0
NM_029105	12
NM_173753	521
NM_175258	0
NM_001252496	1
NM_001252494	0
NM_001252498	47
NM_001252497	0
NM_178626	199
NR_156460	0
NM_001363191	0
NM_029327	0
NM_008248	1278
NM_008161	0
NM_001329860	18
NM_001199275	0
NM_001271456	0
NM_001199276	0
NM_021327	0
NM_001271455	0
NR_138556	0
NM_001110211	0
NM_013472	0
NM_177471	87
NM_010299	2178
NM_153170	0
NM_153139	176
NM_001029988	182
NM_001290817	0
NM_009242	0
NM_009720	0
NM_013716	0
NR_028480	2
NM_153079	77
NM_001168667	0
NM_026342	0
NM_001168668	1
NM_180599	0
NM_145426	0
NR_153850	1
NM_134189	113
NR_131042	0
NM_001081168	96
NM_028451	0
NM_001378239	19
NM_001363084	0
NM_001363085	9
NM_026949	9
NM_001356477	0
NM_001363086	7
NM_001166670	0
NM_001374702	0
NM_172558	0
NM_001166671	0
NM_001166669	0
NM_175001	0
NR_166467	10
NM_001135115	30
NM_018738	155
NM_019440	0
NM_001040686	0
NM_182996	0
NM_001256520	7
NM_178761	0
NM_001256517	0
NM_001256516	0
NM_001256518	5
NM_001256519	12
NR_028331	0
NR_046280	0
NM_024480	0
NM_001161338	0
NM_001308167	0
NM_001308168	6
NM_027339	0
NM_001083884	0
NM_001330197	0
NM_001372581	0
NM_001372582	3
NM_172403	356
NM_011758	205
NM_022423	555
NM_030082	7
NM_178218	514
NM_031172	38
NM_001290988	0
NM_053168	0
NM_001171512	2
NM_199152	174
NM_173785	27
NM_001270791	1
NM_175452	0
NM_080454	0
NM_001159410	3
NM_008193	4
NR_037964	73
NR_126101	0
NM_001302335	0
NM_001302334	0
NM_001362908	0
NM_026035	0
NM_001302336	0
NM_001362909	0
NM_024210	270
NM_007476	0
NM_001130408	8
NM_139298	77
NM_001356454	0
NM_144521	0
NM_001356452	0
NM_178659	0
NR_037992	0
NM_001205068	0
NM_178417	91
NM_001291014	0
NM_001130529	0
NM_172941	0
NR_135273	7
NR_015585	133
NM_001359638	0
NM_145827	0
NR_153314	0
NM_201245	0
NM_012027	0
NM_001368931	318
NR_045476	3
NR_073164	0
NM_001271356	0
NM_146018	0
NM_001271357	0
NR_156702	0
NR_045686	2
NM_011991	204
NM_134029	32
NR_045273	7
NM_138675	223
NM_009026	0
NM_001290014	0
NM_008819	5
NM_001290011	0
NM_001290013	0
NM_001290012	0
NM_009021	0
NM_001037764	0
NR_164317	7
NR_164314	0
NR_164315	0
NR_164316	0
NM_001358314	0
NM_001358315	42
NM_011480	0
NM_001313979	0
NR_105886	0
NR_105887	0
NM_153080	5
NM_001039092	0
NM_001359810	0
NM_001039093	17
NR_157083	0
NM_145427	0
NM_001364118	0
NM_001364117	0
NM_025757	383
NM_021354	2
NM_182698	0
NM_001103171	0
NM_010862	0
NM_172943	0
NR_166136	0
NM_001378837	0
NM_001159404	0
NM_008502	0
NR_166135	0
NM_001378836	0
NM_001159405	0
NM_022009	0
NM_001302207	0
NM_001009927	27
NR_039559	0
NM_009410	94
NM_175491	3
NM_001085440	203
NM_009171	32
NM_001172112	0
NM_145428	0
NM_173453	0
NM_001168507	2
NM_025294	252
NR_027800	29
NM_008928	0
NR_157293	0
NM_001267593	11
NM_010603	0
NM_021349	0
NR_157295	3
NM_001004143	687
NR_138545	11
NM_007437	0
NM_001331114	0
NM_001331115	0
NM_026183	39
NM_001291024	0
NM_009548	0
NM_001359130	0
NM_029568	0
NM_001347545	0
NM_001361359	0
NM_001291037	1
NM_001291035	0
NM_001291034	0
NM_001361989	0
NM_001291036	0
NM_001291033	0
NM_011841	0
NM_001330781	0
NM_001330780	0
NM_013717	0
NM_001252189	0
NM_010148	0
NM_001252188	0
NM_001362585	0
NM_001362587	0
NM_001362586	0
NM_027817	50
NM_001033227	0
NM_001382268	0
NM_178618	34
NM_001164244	0
NM_001364088	20
NM_001164242	0
NM_001164243	0
NM_001364087	0
NM_144806	0
NM_001364090	0
NM_001364086	0
NM_013881	214
NM_019921	238
NM_001310526	17
NM_001281818	0
NM_001029936	5
NM_007413	29
NM_027198	71
NM_028360	0
NM_029704	0
NM_011308	0
NM_001252313	0
NM_177229	126
NM_001039536	231
NM_001364771	33
NM_028448	94
NM_011664	8
NM_001313984	0
NM_011706	0
NM_001382490	3
NM_001382492	0
NM_001382491	0
NM_001382489	0
NR_030738	0
NR_028526	0
NR_028550	0
NR_028541	4
NM_001357955	0
NM_198861	0
NM_175002	24
NM_001382823	4
NM_133208	105
NM_001382824	13
NR_168576	0
NM_138949	0
NM_001364097	0
NM_001364098	0
NM_001364096	0
NM_001364100	0
NM_053169	129
NM_001033669	0
NM_001291441	0
NM_026210	0
NM_001356520	0
NM_001356521	12
NM_025496	12
NR_126547	0
NM_001302257	0
NM_001302258	0
NM_001302261	0
NM_001302255	0
NM_008885	0
NM_001302259	0
NM_001302260	20
NM_018805	91
NM_178379	169
NR_131111	0
NR_033780	59
NR_028445	16
NM_178870	50
NM_001362982	0
NM_001362983	0
NM_001362984	0
NM_023479	0
NM_001099288	0
NM_175003	6
NM_146386	0
NM_145136	0
NM_001316367	0
NM_009157	0
NM_001362740	0
NM_001316369	0
NM_001362739	16
NM_001316368	0
NR_030417	10
NM_001302375	0
NM_001302374	0
NM_026107	0
NM_001362834	0
NM_001099633	61
NR_153847	10
NM_001034874	17
NR_169093	0
NR_130645	0
NR_130315	0
NR_169094	8
NR_130646	0
NR_169095	0
NR_169096	15
NM_001291043	0
NM_001291042	0
NM_177392	1
NM_025510	42
NM_001040026	88
NR_038055	1
NM_001039545	889
NM_030679	1
NM_010855	0
NM_177369	770
NM_001081250	1
NR_146138	2
NM_008088	3
NM_001109657	18
NM_001277080	0
NM_001277079	0
NM_009038	3
NM_175681	4
NM_001013013	5
NM_001291049	0
NM_173754	0
NM_027963	49
NM_001361352	48
NM_001356314	42
NM_001361350	0
NM_001361351	0
NM_018768	0
NM_008744	615
NR_105833	0
NM_177320	0
NM_001081566	0
NM_001004435	0
NR_126153	0
NR_126154	0
NM_146004	8
NM_177779	25
NM_175260	1622
NM_001363304	9
NM_001363305	0
NM_023668	0
NM_177060	2
NM_009080	4282
NM_145746	14
NM_177566	0
NM_001364772	0
NR_168013	0
NR_168012	0
NM_028048	117
NM_021329	0
NM_001285441	3
NM_001285443	0
NM_001285442	0
NM_001159519	0
NR_037222	0
NM_001013256	0
NM_001281464	0
NM_001143790	0
NM_001281465	0
NM_011496	6
NM_028005	79
NM_028336	0
NM_025838	0
NR_028566	26
NM_009497	9
NM_011065	34
NM_001159367	3
NM_172560	98
NM_001024206	393
NM_010599	27
NR_027827	12
NM_146019	0
NM_001045525	337
NM_030083	765
NM_025915	19
NM_001017426	4
NM_001081330	120
NM_144824	2
NM_001364769	0
NM_011640	0
NM_001127233	7
NM_013415	37
NM_001356469	6
NM_026991	0
NM_001356468	0
NM_011814	106
NR_035420	0
NM_009235	41
NM_001301711	2
NM_001301710	0
NR_125917	0
NM_011900	0
NR_110993	0
NM_001291058	0
NM_001159375	0
NM_144958	0
NM_030702	0
NM_001163571	0
NM_001159505	0
NM_023517	0
NM_001034097	0
NM_001159503	0
NM_011614	0
NR_166809	0
NR_166808	0
NM_001291068	0
NM_029348	0
NM_001363178	0
NM_009601	87
NM_001362623	0
NM_001362624	0
NM_010198	0
NM_001291104	0
NM_001033433	110
NR_027913	3
NM_001378260	73
NM_175368	44
NM_028855	145
NM_198862	91
NM_001364137	0
NM_026982	0
NM_001168497	13
NM_023564	0
NR_033133	16
NM_031880	84
NM_153143	90
NM_153788	42
NR_105889	0
NM_001363161	0
NM_001316698	0
NM_001316696	0
NM_001316697	0
NM_027419	0
NM_001382463	0
NM_001382462	0
NM_001382460	0
NM_001382461	0
NM_001291119	0
NM_001291118	0
NM_001013414	0
NM_019726	0
NM_001357906	0
NM_001166589	0
NM_181582	0
NM_001166595	0
NM_001166594	0
NM_001166590	15
NM_001166592	0
NM_001166596	0
NM_001166593	0
NM_001166591	0
NM_016875	47
NM_001347634	0
NM_009204	0
NM_001359114	0
NM_001193619	4
NM_016887	51
NM_018740	0
NM_001253700	0
NM_026017	0
NM_019749	2124
NM_030064	0
NM_001291125	0
NM_001291126	0
NM_001291127	5
NM_007888	13
NM_017366	136
NR_029758	4
NM_001370675	0
NM_007864	0
NM_001109752	0
NM_001370672	0
NM_001370671	0
NM_001370674	2
NM_001291131	0
NM_009714	0
NM_001291132	0
NM_001313927	0
NM_001313925	0
NM_001313926	0
NM_007493	0
NM_145137	0
NM_001204252	0
NM_010796	0
NM_153081	4
NM_172371	56
NM_007528	29
NR_106178	2
NR_030444	3
NM_001177606	0
NM_001177607	0
NM_001177603	0
NM_026757	0
NM_001177601	0
NM_145758	0
NM_173742	0
NM_007440	0
NM_001331118	1
NM_009660	147
NM_029231	340
NM_145429	0
NM_001271358	0
NM_001271360	0
NM_001271359	0
NR_106064	0
NM_025397	0
NR_151497	0
NM_023158	0
NR_151499	0
NR_151496	0
NM_001348337	0
NM_001029929	0
NM_029360	2
NM_146020	5
NM_008946	1163
NM_001361935	0
NM_001302475	0
NM_001302476	73
NM_008876	0
NM_176893	0
NM_001045959	0
NM_016713	0
NM_001045964	0
NM_009603	2
NM_001145537	7
NM_010326	3
NM_024211	0
NM_027445	0
NM_001363134	0
NM_001316728	6
NM_011072	7
NM_001136062	0
NM_007933	4
NM_001276285	0
NM_172561	0
NM_001167669	0
NM_001190379	0
NM_001364103	8
NM_001190378	0
NM_178116	0
NM_001190376	0
